"ITEM_ID","ITEM_ACTION_ID","TRIALID","TREATMENTORTESTTYPE","STARTDATE","DURATION","TREATMENTANDTESTNOTES","CONDITIONDESCRIPTION","TREATMENTMEASUREMENT1","TREATMENTUNITOFMEASUREMENT1","TREATMENTMEASUREMENT2","TREATMENTUNITOFMEASUREMENT2"
1207036,1418000,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0096, Total wt: 1.54","TSW",0.096,"gm",,""
1209202,1418013,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 36, Wt of sample: 0.0084, Total wt: 0.0084","TSW",0.2333,"gm",,""
1210692,1418018,,"Seed Sample",17-NOV-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0114, Total wt: 0.4313","TSW",0.114,"gm",,""
1283347,1418186,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.2043, Total wt: 0.4363","TSW",2.043,"gm",,""
1283698,1418188,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 1.0348, Total wt: 1.0483","TSW",10.348,"gm",,""
1283768,1418189,,"Seed Sample",30-OCT-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.344, Total wt: 0.4165","TSW",3.44,"gm",,""
1284090,1418194,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.3979, Total wt: 0.3988","TSW",3.979,"gm",,""
1284122,1418195,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 35, Wt of sample: 0.1221, Total wt: 0.1221","TSW",3.4886,"gm",,""
1284741,1418205,,"Seed Sample",08-JAN-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 1.6145, Total wt: 2.763","TSW",16.145,"gm",,""
1285104,1418208,,"Seed Sample",30-OCT-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0812, Total wt: 2.48719","TSW",0.812,"gm",,""
1285392,1418211,,"Seed Sample",30-OCT-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 83, Wt of sample: 0.2539, Total wt: 0.2539","TSW",3.059,"gm",,""
1285397,1418212,,"Seed Sample",30-OCT-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 14, Wt of sample: 0.0225, Total wt: 0.0225","TSW",1.6071,"gm",,""
1285457,1418216,,"Seed Sample",30-OCT-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 40, Wt of sample: 0.1471, Total wt: 0.1471","TSW",3.6775,"gm",,""
1285942,1418225,,"Seed Sample",20-FEB-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0925, Total wt: 0.20023","TSW",0.925,"gm",,""
1285967,1418228,,"Seed Sample",29-MAR-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.152, Total wt: 0.85","TSW",1.52,"gm",,""
1286025,1418232,,"Seed Sample",27-MAR-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.105, Total wt: 0.245","TSW",1.05,"gm",,""
1286426,1418260,,"Seed Sample",05-APR-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.026, Total wt: 0.026","TSW",0.26,"gm",,""
1286540,1418264,,"Seed Sample",23-MAR-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 70, Wt of sample: 0.272, Total wt: ","TSW",3.8857,"gm",,""
1287360,1418278,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.3759, Total wt: 3.5219","TSW",3.759,"gm",,""
1287813,1418296,,"Seed Sample",11-MAY-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.028, Total wt: 0.112","TSW",0.28,"gm",,""
1288012,1418307,,"Seed Sample",11-OCT-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.7409, Total wt: 1.5112","TSW",7.409,"gm",,""
1288250,1418334,,"Seed Sample",05-APR-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.467, Total wt: 2.92","TSW",4.67,"gm",,""
1288354,1418339,,"Seed Sample",29-MAR-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.25, Total wt: 4.5","TSW",2.5,"gm",,""
1288911,1418348,,"Seed Sample",06-JUN-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.015, Total wt: 4.004","TSW",0.15,"gm",,""
1289894,1418350,,"Seed Sample",10-AUG-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 48, Wt of sample: 1.3306, Total wt: 1.331","TSW",27.7208,"gm",,""
1293228,1418355,,"Seed Sample",11-MAY-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.041, Total wt: 0.92","TSW",0.41,"gm",,""
1295639,1418356,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1654, Total wt: 0.585","TSW",1.654,"gm",,""
1303517,1418362,,"Seed Sample",18-MAR-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.5476, Total wt: 2.1656","TSW",5.476,"gm",,""
1304107,1418364,,"Seed Sample",08-JAN-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.6874, Total wt: 5.7879","TSW",6.874,"gm",,""
1304282,1418367,,"Seed Sample",19-FEB-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 1.8385, Total wt: 91.8147","TSW",18.385,"gm",,""
1305219,1418372,,"Seed Sample",30-OCT-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.45879, Total wt: 0.5073","TSW",4.5879,"gm",,""
1306921,1418378,,"Seed Sample",15-JAN-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.4532, Total wt: 5.715","TSW",4.532,"gm",,""
1307575,1418380,,"Seed Sample",18-MAR-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 9, Wt of sample: 0.0086, Total wt: 0.0086","TSW",0.9556,"gm",,""
1212184,1418028,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 1.8792, Total wt: 3.6385","TSW",18.792,"gm",,""
1217706,1418040,,"Seed Sample",14-AUG-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.065, Total wt: 1.83","TSW",0.65,"gm",,""
1224250,1418045,,"Seed Sample",13-MAY-05,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 1.8137, Total wt: 66.4","TSW",18.137,"gm",,""
1225643,1418051,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.3126, Total wt: 11.5261","TSW",3.126,"gm",,""
1228086,1418054,,"Seed Sample",02-JAN-06,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.056, Total wt: 1.467","TSW",0.56,"gm",,""
1236575,1418066,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.441, Total wt: 0.636","TSW",4.41,"gm",,""
1245000,1418075,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.161, Total wt: 5.29","TSW",1.61,"gm",,""
1245021,1418076,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.3551, Total wt: 17.4","TSW",3.551,"gm",,""
1246687,1418077,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 34, Wt of sample: 0.6104, Total wt: 0.6104","TSW",17.9529,"gm",,""
1248919,1418081,,"Seed Sample",14-AUG-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 31, Wt of sample: 0.0135, Total wt: 0.014","TSW",0.4355,"gm",,""
1253906,1418085,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 12, Wt of sample: 0.0589, Total wt: 0.0589","TSW",4.9083,"gm",,""
1254467,1418089,,"Seed Sample",02-JAN-06,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 87, Wt of sample: 0.9558, Total wt: 0.956","TSW",10.9862,"gm",,""
1266023,1418111,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 1.9873, Total wt: 14.999","TSW",19.873,"gm",,""
1268886,1418116,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.362, Total wt: 1.0791","TSW",3.62,"gm",,""
1269097,1418118,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.2305, Total wt: 0.3969","TSW",2.305,"gm",,""
1270534,1418121,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1239, Total wt: 0.1953","TSW",1.239,"gm",,""
1275014,1418133,,"Seed Sample",10-AUG-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.4701, Total wt: 1.36","TSW",4.701,"gm",,""
1275402,1418149,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 2.4361, Total wt: 38.636","TSW",24.361,"gm",,""
1275473,1418152,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 25, Wt of sample: 0.3494, Total wt: 0.3494","TSW",13.976,"gm",,""
1278575,1418167,,"Seed Sample",31-JUL-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 9.699, Total wt: 11.71","TSW",96.99,"gm",,""
1278936,1418170,,"Seed Sample",10-AUG-07,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1627, Total wt: 0.5549","TSW",1.627,"gm",,""
1279106,1418171,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 11, Wt of sample: 0.0338, Total wt: 0.0338","TSW",3.0727,"gm",,""
1279333,1418172,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 136, Wt of sample: 1.3142, Total wt: 1.3142","TSW",9.6632,"gm",,""
1321318,1418536,,"Seed Sample",21-JUL-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 92, Wt of sample: 0.6889, Total wt: 0.6889","TSW",7.488,"gm",,""
1321627,1418556,,"Seed Sample",27-JAN-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 73, Wt of sample: 0.1509, Total wt: 0.1509","TSW",2.0671,"gm",,""
1321657,1418557,,"Seed Sample",27-JAN-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1256, Total wt: 0.9421","TSW",1.256,"gm",,""
1322003,1418565,,"Seed Sample",22-SEP-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0388, Total wt: 0.1814","TSW",0.388,"gm",,""
1322117,1418569,,"Seed Sample",09-JUL-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1106, Total wt: 0.8191","TSW",1.106,"gm",,""
1322258,1418577,,"Seed Sample",07-AUG-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.2905, Total wt: 2.2586","TSW",2.905,"gm",,""
1322610,1418590,,"Seed Sample",22-SEP-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.012, Total wt: 0.1202","TSW",0.12,"gm",,""
1322842,1418597,,"Seed Sample",21-JUL-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0194, Total wt: 0.4271","TSW",0.194,"gm",,""
1323946,1418617,,"Seed Sample",21-APR-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0397, Total wt: 2.0243","TSW",0.397,"gm",,""
1324594,1418643,,"Seed Sample",21-APR-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.3003, Total wt: 2.323","TSW",3.003,"gm",,""
1324878,1418647,,"Seed Sample",29-SEP-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.2683, Total wt: 31.9935","TSW",2.683,"gm",,""
1325308,1418655,,"Seed Sample",22-SEP-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.2997, Total wt: 7.961","TSW",2.997,"gm",,""
1325373,1418657,,"Seed Sample",13-MAY-05,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 30, Wt of sample: 0.0201, Total wt: 0.02","TSW",0.67,"gm",,""
1325422,1418659,,"Seed Sample",07-JUL-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0677, Total wt: 3.453","TSW",0.677,"gm",,""
1326080,1418664,,"Seed Sample",01-SEP-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 50, Wt of sample: 0.0173, Total wt: 0.0173","TSW",0.346,"gm",,""
1326810,1418666,,"Seed Sample",24-NOV-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1523, Total wt: 0.9614","TSW",1.523,"gm",,""
1326822,1418667,,"Seed Sample",24-NOV-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.2215, Total wt: 0.3136","TSW",2.215,"gm",,""
1333894,1418678,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 82, Wt of sample: 0.7208, Total wt: 0.7208","TSW",8.7902,"gm",,""
1335776,1418685,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.3585, Total wt: 0.5186","TSW",3.585,"gm",,""
1339551,1418716,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.6902, Total wt: 8.5319","TSW",6.902,"gm",,""
1340004,1418721,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.2899, Total wt: 0.4036","TSW",2.899,"gm",,""
1343239,1418728,,"Seed Sample",11-SEP-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.208, Total wt: 1.456","TSW",2.08,"gm",,""
1345344,1418731,,"Seed Sample",10-NOV-09,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1911, Total wt: 15.6409","TSW",1.911,"gm",,""
1345843,1418732,,"Seed Sample",13-MAY-05,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.1597, Total wt: 14.2076","TSW",1.597,"gm",,""
1308865,1418385,,"Seed Sample",24-JUN-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 67, Wt of sample: 0.0754, Total wt: 0.0754","TSW",1.1254,"gm",,""
1308895,1418388,,"Seed Sample",08-JUL-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0443, Total wt: 1.2727","TSW",0.443,"gm",,""
1308980,1418392,,"Seed Sample",17-JUN-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0023, Total wt: 0.1161","TSW",0.023,"gm",,""
1309216,1418408,,"Seed Sample",01-FEB-04,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 45, Wt of sample: 0.7447, Total wt: 0.7447","TSW",16.5489,"gm",,""
1309224,1418409,,"Seed Sample",15-JUL-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0305, Total wt: 0.0373","TSW",0.305,"gm",,""
1310123,1418415,,"Seed Sample",08-JUL-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 76, Wt of sample: 0.1737, Total wt: 0.1737","TSW",2.2855,"gm",,""
1310148,1418417,,"Seed Sample",15-JUL-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.196, Total wt: 5.5729","TSW",1.96,"gm",,""
1310260,1418428,,"Seed Sample",01-JUL-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0052, Total wt: 0.0154","TSW",0.052,"gm",,""
1310586,1418444,,"Seed Sample",24-JUN-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.4425, Total wt: 6.2441","TSW",4.425,"gm",,""
1310599,1418445,,"Seed Sample",24-JUN-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 100, Wt of sample: 0.0252, Total wt: 0.3757","TSW",0.252,"gm",,""
1310661,1418447,,"Seed Sample",17-JUN-08,"","Thousand seed weight calculated from one sample. Loaded from Excel file. No in sample: 39, Wt of sample: 0.0198, Total wt: 0.0198","TSW",0.5077,"gm",,""
