,Name ID,Species Name,Family Name,Naturalised,Consveration Code,Response To Fire,Response To Fire Auth,Flowering Month,Flowering Month Auth,Months Until First Flowering,Months Until First Flowering Auth,Months Until Peak Flowering,Months Until Peak Flowering Auth,Months To Flowering Decline,Months To Flowering Decline Auth,Response To Dieback,Response To Dieback Auth,Longevity
882, 956, Mesomelaena stygia, Cyperaceae, N,, 4, GWJ, Aug,, 18, GWJ,,,,, 3, RTW, 4
883, 11473, Mesomelaena stygia subsp. stygia, Cyperaceae, N,, 4, VDM, May,, 24, NDB,,,,,,, 4
884, 957, Mesomelaena tetragona (Semaphore Sedge), Cyperaceae, N,, 4, NDB, Nov,, 22, NDB,,,,, 1, RTW, 4
885, 485, Microlaena stipoides (Weeping Grass), Poaceae, N,, 4, GWJ, Oct,, 12, NDB,,,,, 3, RTW, 4
886, 1657, Microtis alba (White Mignonette Orchid), Orchidaceae, N,, 11, NDB, Sep,, 9, NDB,,,,,,, 4
887, 1664, Microtis unifolia (Common Mignonette Orchid), Orchidaceae, N,, 11, GWJ, Dec,, 6, GWJ,,,,, 3, RTW, 4
888, 8105, Millotia myosotidifolia, Asteraceae, N,, 8, GWJ, Oct,, 12, GWJ,,,,,,, 1
889, 4090, Mirbelia dilatata (Holly-leaved Mirbelia), Fabaceae, N,, 2, NDB, Dec,, 26, NDB,,,,,,, 4
890, 6533, Mitrasacme paradoxa (Wiry Mitrewort), Loganiaceae, N,, 2, GWJ, Nov,, 12, GWJ,,,,,,, 1
891, 1665, Monadenia bracteata (South African Orchid), Orchidaceae, Y,, 11, GWJ, Nov,, 12, NDB,,,,, 3, RTW, 4
892, 6463, Monotoca tamariscina, Ericaceae, N,, 8, GWJ, Sep,, 6, GWJ,,,,,,, 4
893, 2412, Muehlenbeckia adpressa (Climbing Lignum), Polygonaceae, N,, 2, NDB, Nov,, 30, NDB,,,,,,, 4
894, 7292, Myoporum oppositifolium (Twin-leaf Myoporum), Scrophulariaceae, N,, 2, GWJ, Aug,, 27, GWJ,,,,,,, 4
895, 7295, Myoporum tetrandrum (Boobialla), Scrophulariaceae, N,, 8, GWJ, Nov,, 33, GWJ,,,,,,, 4
896, 10847, Nemcia lehmannii (Cranbrook Pea), Fabaceae, N,, 5, VDM, Aug,, 60, VDM,,,,, 3, NDB, 4
897, 12352, Nemcia spathulata, Fabaceae, N,, 2, NDB, Oct,, 18, NDB,,,,, 3, NDB, 4
898, 492, Neurachne alopecuroidea (Foxtail Mulga Grass), Poaceae, N,, 4, BEL, Oct,, 13, NDB,,,,, 3,, 4
899, 2401," Nuytsia floribunda (Christmas Tree, Mudja)", Loranthaceae, N,, 6, NDB, Dec,, 24, NDB,,,,,,, 4
900, 2366, Olax phyllanthi, Olacaceae, N,, 2, GWJ, Oct,, 24, GWJ,,,,, 1, RTW, 4
901, 8127, Olearia axillaris (Coastal Daisybush), Asteraceae, N,, 3, GWJ, Nov,,,,,,,, 5, RTW, 4
902, 8130, Olearia cassiniae, Asteraceae, N,, 8, GWJ, May,, 18, NDB,,,,,,, 4
903, 8143, Olearia paucidentata (Autumn Scrub Daisy), Asteraceae, N,, 8, NDB, Jan,, 48, MUI,,,,,,, 4
904, 7348, Opercularia hispidula (Hispid Stinkweed), Rubiaceae, N,, 4, GWJ, Nov,, 18, NDB,,,,,,, 4
905, 18255, Opercularia vaginata (Dog Weed), Rubiaceae, N,, 2, LMC, Sep,, 24, GWJ,,,,,,, 4
906, 7354, Opercularia volubilis (Twining Stinkweed), Rubiaceae, N,, 5, NDB, Oct,, 24, NDB,,,,,,, 4
907, 7122, Orobanche minor (Lesser Broomrape), Orobanchaceae, Y,, 11, GWJ,,, 6, GWJ,,,,,,, 4
908, 11442, Orthrosanthus laxus var. gramineus (Grass-leaved Orthrosanthus), Iridaceae, N,, 4, BEL,,,,,,,,,,, 4
909, 11749, Orthrosanthus laxus var. laxus (Morning Iris), Iridaceae, N,, 4, GWJ, Oct,, 6, GWJ,,,,,,, 4
910, 1539, Orthrosanthus multiflorus (Morning Iris), Iridaceae, N,, 4, GWJ, Nov,,,,,,,,,, 4
911, 4349, Oxalis corniculata (Yellow Wood Sorrel), Oxalidaceae, Y,, 11, GWJ,,, 10, NDB,,,,,,, 4
912, 4123," Oxylobium lanceolatum (Native Willow, Wonidj)", Fabaceae, N,, 2, GWJ, Nov,, 24, GWJ,,,,,,, 4
913, 12643, Ozothamnus cordatus, Asteraceae, N,, 5, GWJ, Oct,, 21, GWJ,,,,,,, 4
914, 13135, Ozothamnus ramosus, Asteraceae, N,, 8, GWJ, Dec,, 21, GWJ,,,,,,, 4
915, 1667, Paracaleana nigrita (Flying Duck Orchid), Orchidaceae, N,, 11, GWJ, Sep,, 24, LMC,,,,, 3, NDB, 4
916, 3618, Paraserianthes lophantha (Albizia), Fabaceae, N,, 2, GWJ, Sep,, 24, MUI,,,,,,, 4
917, 7090, Parentucellia viscosa (Sticky Bartsia), Orobanchaceae, Y,, 2, NDB,,, 13, NDB,,,,,,, 1
918, 1542, Patersonia babianoides, Iridaceae, N,, 4, NDB, Nov,, 7, NDB,,,,,,, 4
919, 1546, Patersonia juncea (Rush Leaved Patersonia), Iridaceae, N,, 4, BEL, Oct,, 12, NDB,,,,,,, 4
920, 1550," Patersonia occidentalis (Purple Flag, Koma)", Iridaceae, N,, 2, LMC, Nov,, 36, LMC,,,,, 7, NDB, 4
921, 1551, Patersonia pygmaea (Pygmy Patersonia), Iridaceae, N,, 4, NDB, Sep,, 12, NDB,,,,,,, 4
922, 8518, Patersonia sericea, Iridaceae, N,, 4, BEL,,, 24, BEL,,,,,,, 4
923, 1553, Patersonia umbrosa (Yellow Flags), Iridaceae, N,, 4, LMC, Oct,, 36, LMC,,,,,,, 4
924, 14432, Patersonia umbrosa var. umbrosa, Iridaceae, N,, 4, GWJ, Nov,, 12, GWJ,,,,,,, 4
925, 11550, Patersonia umbrosa var. xanthina (Yellow Flags), Iridaceae, N,, 4, NDB, Oct,, 12, NDB,,,,,,, 4
926, 4342, Pelargonium australe (Wild Geranium), Geraniaceae, N,, 3, GWJ, Sep,, 6, GWJ,,,,,,, 4
927, 4343, Pelargonium capitatum (Rose Pelargonium), Geraniaceae, Y,, 3, GWJ,,, 12, MUI,,,,,,, 4
928, 4346, Pelargonium littorale, Geraniaceae, N,, 4, NDB, Jan,, 12, NDB,,,,, 7, NDB, 4
929, 6245, Pentapeltis peltigera, Apiaceae, N,, 4, NDB, Jan,, 9, NDB,,,,,,, 4
930, 6246, Pentapeltis silvatica (Southern Pentapeltis), Apiaceae, N,, 4, NDB, Mar,, 16, NDB,,,,,,, 4
931, 6006, Pericalymma ellipticum (Swamp Teatree), Myrtaceae, N,, 5, NDB, Nov,, 22, NDB,,,,,,, 4
932, 2262, Persoonia elliptica (Spreading Snottygobble), Proteaceae, N,, 5, VDM, Jan,, 48, VDM,,,,, 11, NDB, 4
933, 2267, Persoonia longifolia (Snottygobble), Proteaceae, N,, 5, GWJ, Jan,, 24, NDB,,,,, 12, NDB, 4
934, 2268, Persoonia microcarpa, Proteaceae, N,, 2, GWJ, Nov,, 12, GWJ,,,,, 5, RTW, 4
935, 2273, Persoonia saccata (Snottygobble), Proteaceae, N,, 5, NDB, Oct,, 13, NDB,,,,, 4,, 3
936, 2284, Petrophile biloba (Granite Petrophile), Proteaceae, N,, 5, VDM, Nov,, 48, VDM,,,,,,, 4
937, 2286, Petrophile brevifolia, Proteaceae, N,, 2, VDM, Sep,, 24, VDM,,,,,,, 4
938, 2288, Petrophile chrysantha, Proteaceae, N,, 5, VDM, Aug,,,,,,,,,, 4
939, 2293, Petrophile diversifolia, Proteaceae, N,, 8, NDB, Oct,, 36, NDB,,,,, 12, RTW, 4
940, 2294, Petrophile drummondii, Proteaceae, N,, 4, VDM, Oct,,,,,,,,,, 4
941, 2295, Petrophile ericifolia, Proteaceae, N,, 2, LMC, Oct,,,,,,,,,, 4
942, 2299, Petrophile linearis (Pixie Mops), Proteaceae, N,, 5, NDB, Nov,, 25, NDB,,,,,,, 4
943, 2300, Petrophile longifolia (Long Leaved Cone Bush), Proteaceae, N,, 5, NDB, May,, 36, LMC,,,,, 8, RTW, 4
944, 2301, Petrophile macrostachya, Proteaceae, N,, 2, NDB, Sep,, 60, MUI,,,,,,, 4
945, 2304, Petrophile phylicoides, Proteaceae, N,, 1, LMC, Oct,, 48, LMC,,,,,,, 4
946, 2309, Petrophile serruriae, Proteaceae, N,, 1, NDB, Nov,, 48, MUI,,,,, 4,, 4
947, 2311, Petrophile squamata, Proteaceae, N,, 1, LMC, Oct,, 48, LMC,,,,, 7, NDB, 4
948, 4495, Phebalium anceps (Blister Bush), Rutaceae, N,, 2, GWJ, Nov,, 12, GWJ,,,,,,, 4
949, 18384, Philotheca deserti, Rutaceae, N,,,, Jun,, 72, MUI,,,,,,, 4
950, 1478, Phlebocarya ciliata, Haemodoraceae, N,, 5, GWJ, Dec,, 18, NDB,,,,,,, 4
951, 4675, Phyllanthus calycinus (False Boronia), Phyllanthaceae, N,, 4, NDB, Aug,, 24, MUI,,,,,,, 4
952, 6007, Phymatocarpus maxwellii, Myrtaceae, N,, 1, BEL,,,,,,,,,,, 4
953, 6008, Phymatocarpus porphyrocephalus, Myrtaceae, N,, 1, BEL,,,,,,,,,,, 4
954, 6009, Pileanthus filifolius (Summer Coppercups), Myrtaceae, N,, 2, BEL, Sep,, 48, VDM,,,,,,, 4
955, 5231, Pimelea angustifolia (Narrow-leaved Pimelea), Thymelaeaceae, N,, 2, NDB, Oct,, 18, NDB,,,,,,, 4
956, 5236, Pimelea brevistyla, Thymelaeaceae, N,, 5, VDM,,,,,,,,,,, 4
957, 11667, Pimelea brevistyla subsp. brevistyla, Thymelaeaceae, N,, 2, NDB, Oct,, 21, NDB,,,,,,,
958, 5238, Pimelea ciliata (White Banjine), Thymelaeaceae, N,, 2, VDM,,,,,,,,,,, 4
959, 5239, Pimelea clavata, Thymelaeaceae, N,, 2, GWJ, Sep,, 18, GWJ,,,,,,, 4
960, 5243, Pimelea ferruginea, Thymelaeaceae, N,, 2, GWJ, Oct,, 24, GWJ,,,,,,, 4
961, 5249, Pimelea hispida (Bristly Pimelea), Thymelaeaceae, N,, 2, GWJ, Oct,, 15, GWJ,,,,, 2, RTW, 4
962, 5251, Pimelea imbricata, Thymelaeaceae, N,, 2, NDB, Nov,, 18, GWJ,,,,, 5, NDB, 4
963, 5253, Pimelea lehmanniana, Thymelaeaceae, N,, 4, NDB, Nov,, 11, NDB,,,,, 5, NDB, 4
964, 5254, Pimelea leucantha, Thymelaeaceae, N,, 2, NDB, Nov,, 12, NDB,,,,,,, 4
965, 5255, Pimelea longiflora, Thymelaeaceae, N,, 2, NDB, Oct,, 10, NDB,,,,,,, 4
966, 5258, Pimelea physodes (Qualup Bell), Thymelaeaceae, N,,,,,, 48, MUI,,,,,,, 4
967, 5259, Pimelea preissii, Thymelaeaceae, N,, 4, NDB, Oct,, 21, NDB,,,,,,,
968, 5260, Pimelea rara (Summer Pimelea), Thymelaeaceae, N, 4, 5, NDB, Dec,, 26, NDB,,,,,,, 4
969, 5261, Pimelea rosea (Rose Banjine), Thymelaeaceae, N,, 2, NDB, Oct,, 22, NDB,,,,, 5, RTW, 4
970, 5264, Pimelea spectabilis (Bunjong), Thymelaeaceae, N,, 2, NDB, Nov,, 18, NDB,,,,, 8, NDB, 4
971, 5266, Pimelea suaveolens (Scented Banjine), Thymelaeaceae, N,, 2, NDB, Oct,, 21, NDB,,,,,,, 4
972, 12041, Pimelea suaveolens subsp. suaveolens, Thymelaeaceae, N,, 5, NDB, Sep,, 18, NDB,,,,,,, 4
973, 5269, Pimelea sylvestris, Thymelaeaceae, N,, 2, VDM, Nov,, 24, VDM,,,,,,, 4
974, 3173," Pittosporum phylliraeoides (Weeping Pittosporum, Yaliti)", Pittosporaceae, N,, 5, BEL,,, 84, MUI,,,,,,, 4
975, 6801, Pityrodia bartlingii (Woolly Dragon), Lamiaceae, N,, 5, VDM, Nov,, 24, VDM,,,,,,, 4
976, 10944, Platysace anceps, Apiaceae, N,, 4, GWJ, Sep,, 12, GWJ,,,,,,, 4
977, 6249, Platysace compressa (Tapeworm Plant), Apiaceae, N,, 5, NDB, Mar,, 16, NDB,,,,,,, 4
978, 6255, Platysace juncea, Apiaceae, N,, 4, NDB, Jan,, 12, NDB,,,,,,, 4
979, 6258, Platysace pendula, Apiaceae, N,, 5, BEL,,,,,,,,,,, 4
980, 6259, Platysace tenuissima, Apiaceae, N,, 2, NDB, Nov,, 13, NDB,,,,,,, 4
981, 4524, Platytheca galioides, Elaeocarpaceae, N,, 4, NDB, Nov,, 24, NDB,,,,,,, 4
982, 573, Poa drummondiana (Knotted Poa), Poaceae, N,, 4, GWJ, Oct,, 6, GWJ,,,,, 3, RTW, 4
983, 577, Poa poiformis (Coastal Poa), Poaceae, N,, 9, GWJ, Nov,, 12, GWJ,,,,,,, 4
984, 578, Poa porphyroclados, Poaceae, N,, 8, GWJ,,, 6, GWJ,,,,, 3, RTW, 4
985, 86," Podocarpus drouynianus (Wild Plum, Kula)", Podocarpaceae, N,, 5, NDB, Dec,, 13, NDB,,,,, 12, NDB, 4
986, 8175, Podolepis gracilis (Slender Podolepis), Asteraceae, N,, 8, GWJ, Nov,, 12, NDB,,,,,,, 1
987, 8184, Podotheca gnaphalioides (Golden Long-heads), Asteraceae, N,, 2, VDM,,,,,,,,,,, 4
988, 8186, Podotheca pygmaea (Dwarf Long-heads), Asteraceae, N,, 2, VDM,,, 12, VDM,,,,,,, 1
989, 4690, Poranthera huegelii, Phyllanthaceae, N,, 2, NDB, Oct,, 20, NDB,,,,,,, 4
990, 4691, Poranthera microphylla (Small Poranthera), Phyllanthaceae, N,, 2, LMC, Oct,, 12, LMC,,,,,,, 1
991, 1670, Prasophyllum drummondii (Swamp Leek Orchid), Orchidaceae, N,, 11, GWJ, Oct,, 12, GWJ,,,,,,, 4
992, 1671, Prasophyllum elatum (Tall Leek Orchid), Orchidaceae, N,, 11, GWJ, Oct,, 9, GWJ,,,,, 3, RTW, 4
993, 1672, Prasophyllum fimbria (Fringed Leek Orchid), Orchidaceae, N,, 11, GWJ, Sep,, 9, GWJ,,,,, 3, RTW, 4
994, 1673, Prasophyllum gibbosum (Humped Leek Orchid), Orchidaceae, N,, 11, GWJ, Nov,, 12, GWJ,,,,, 3, RTW, 4
995, 1676, Prasophyllum hians (Yawning Leek Orchid), Orchidaceae, N,, 11, GWJ, Nov,, 6, GWJ,,,,, 3, RTW, 4
996, 17650, Prasophyllum odoratissimum, Orchidaceae, N,, 11, GWJ, Oct,, 12, GWJ,,,,, 3, RTW, 4
997, 1680, Prasophyllum parvifolium (Autumn Leek Orchid), Orchidaceae, N,, 11, GWJ, Oct,, 12, NDB,,,,, 3, RTW, 4
998, 1681, Prasophyllum regium (King Leek Orchid), Orchidaceae, N,, 11, NDB, Sep,, 8, NDB,,,,,,, 4
999, 3175, Pronaya fraseri (Elegant Pronaya), Pittosporaceae, N,, 2, BEL,,,,,,,,,,, 4
1000, 15564, Pseudoloxocarya grossa, Restionaceae, N,, 4, GWJ,,,,,,,,,,, 4
1001, 57, Pteridium esculentum (Bracken), Dennstaedtiaceae, N,, 10, GWJ,,,,,,,,, 3, RTW, 4
1002, 13255, Pterochaeta paniculata, Asteraceae, N,, 2, NDB, Oct,, 10, NDB,,,,,,, 1
1003, 15426, Pterostylis aspera, Orchidaceae, N,, 11, LMC, Apr,, 24, LMC,,,,,,, 4
1004, 1686, Pterostylis barbata (Bird Orchid), Orchidaceae, N,, 11, GWJ, Aug,, 9, GWJ,,,,, 3, RTW, 4
1005, 11118, Pterostylis pyramidalis (Snail Orchid), Orchidaceae, N,, 11, NDB, Sep,, 16, NDB,,,,, 3, RTW, 4
1006, 1693, Pterostylis recurva (Jug Orchid), Orchidaceae, N,, 11, NDB, Sep,, 24, LMC,,,,, 3, RTW, 4
1007, 1697, Pterostylis scabra (Bronze Shell Orchid), Orchidaceae, N,, 11, GWJ, Jun,, 12, GWJ,,,,, 3, RTW, 4
1008, 10998, Pterostylis turfosa (Bird Orchid), Orchidaceae, N,, 11, GWJ, Oct,, 12, GWJ,,,,,,, 4
1009, 1698, Pterostylis vittata (Banded Greenhood), Orchidaceae, N,, 11, NDB, Aug,, 9, NDB,,,,, 3, RTW, 4
1010, 2718, Ptilotus drummondii (Narrowleaf Mulla Mulla), Amaranthaceae, N,, 2, BEL,,, 12, NDB,,,,,,, 4
1011, 2742," Ptilotus manglesii (Pom Poms, Mulamula)", Amaranthaceae, N,, 2, NDB, Jan,, 3, NDB,,,,,,, 4
1012, 2751, Ptilotus polystachyus (Prince of Wales Feather), Amaranthaceae, N,, 2, BEL,,, 12, NDB,,,,,,, 4
1013, 2759, Ptilotus sericostachyus, Amaranthaceae, N,, 2, NDB, Jan,, 12, NDB,,,,,,, 4
1014, 11358, Ptilotus stirlingii var. laxus, Amaranthaceae, N,, 5, GWJ,,, 6, GWJ,,,,,,, 4
1015, 4169, Pultenaea drummondii, Fabaceae, N,, 2, NDB, Oct,, 31, NDB,,,,,,, 4
1016, 4179, Pultenaea pinifolia, Fabaceae, N, 3, 2, ARA, Nov,, 19, NDB,,,,, 3, NDB, 4
1017, 4181, Pultenaea reticulata, Fabaceae, N,, 2, GWJ, Oct,, 12, GWJ,,,,, 12, RTW, 4
1018, 16367," Pyrorchis nigricans (Red beaks, Elephants ears)", Orchidaceae, N,, 11, GWJ, Oct,, 12, LMC,,,,, 3, RTW, 4
1019, 8195, Quinetia urvillei, Asteraceae, N,, 2, NDB, Oct,, 9, NDB,,,,,,, 1
1020, 2932, Ranunculus colonorum (Common Buttercup), Ranunculaceae, N,, 4, GWJ, Nov,,,,,,,,,, 4
1021, 958, Reedia spathacea, Cyperaceae, N, T, 7, GWJ,,, 15, GWJ,,,,, 3, RTW, 4
1022, 6012, Regelia ciliata, Myrtaceae, N,, 5, BEL,,, 60, MUI,,,,,,, 4
1023, 6016, Regelia velutina (Barrens Regelia), Myrtaceae, N,,,,,, 60, MUI,,,,,,, 4
1024, 3085, Reseda luteola (Wild Mingnonette), Resedaceae, Y,,,,,, 36, MUI,,,,,,, 4
1025, 1112, Restio sphacelatus, Restionaceae, N,, 11, LMC, Oct,, 30, LMC,,,,,,, 4
1026, 13300, Rhodanthe citrina, Asteraceae, N,, 2, NDB, Sep,, 12, NDB,,,,,,, 1
1027, 13234, Rhodanthe manglesii, Asteraceae, N,, 2, NDB, Oct,, 9, NDB,,,,,,, 1
1028, 4695, Ricinocarpos glaucus, Euphorbiaceae, N,, 2, NDB, Oct,, 12, NDB,,,,,,, 4
1029, 3188, Rubus discolor, Rosaceae, Y,, 5, GWJ,,,,,,,,,,, 4
1030, 5055, Rulingia corylifolia (Hazel-leaved Rulingia), Malvaceae, N,, 2, GWJ, Oct,, 24, GWJ,,,,,,, 4
1031, 10905, Rumex acetosa, Polygonaceae, Y,, 4, GWJ,,,,,,,,,,, 4
1032, 6483, Samolus junceus, Primulaceae, N,, 2, GWJ, Jan,, 33, GWJ,,,,,,, 4
1033, 6484, Samolus repens (Creeping Brookweed), Primulaceae, N,, 2, GWJ, Dec,, 30, GWJ,,,,,,, 4
1034, 6485, Samolus valerandi (Water Pimpernel), Primulaceae, Y,,,,,, 96, MUI,,,,,,, 4
1035, 7595, Scaevola anchusifolia, Goodeniaceae, N,, 2, NDB, Sep,, 18, NDB,,,,,,, 4
1036, 7602, Scaevola calliptera, Goodeniaceae, N,, 2, BEL,,,,,,,,,,, 4
1037, 7603, Scaevola canescens (Grey Scaevola), Goodeniaceae, N,, 5, VDM, Jul,,,,,,,,,, 4
1038, 7606, Scaevola crassifolia (Thick-leaved Fan-flower), Goodeniaceae, N,, 2, GWJ, Nov,, 30, GWJ,,,,,,, 4
1039, 7612, Scaevola fasciculata (Bristly Scaevola), Goodeniaceae, N,, 2, BEL,,,,,,,,,,, 4
1040, 7614, Scaevola globulifera, Goodeniaceae, N,, 2, GWJ, Nov,, 30, GWJ,,,,,,, 4
1041, 7624, Scaevola microphylla (Small-leaved Scaevola), Goodeniaceae, N,, 4, NDB, Nov,, 12, NDB,,,,,,, 4
1042, 7630, Scaevola paludosa, Goodeniaceae, N, 2, 5, VDM, Sep,,,,,,,,,, 4
1043, 7635, Scaevola pilosa (Hairy Fan-flower), Goodeniaceae, N,, 2, BEL, Jan,, 24, NDB,,,,,,, 4
1044, 7646, Scaevola striata (Royal Robe), Goodeniaceae, N,, 4, NDB, Oct,, 12, NDB,,,,,,, 4
1045, 970, Schoenus acuminatus, Cyperaceae, N,, 4, GWJ, Nov,, 15, GWJ,,,,, 3, RTW, 4
1046, 984, Schoenus curvifolius, Cyperaceae, N,, 5, VDM, Sep,, 24, LMC,,,,,,, 4
1047, 992, Schoenus grandiflorus (Large Flowered Bogrush), Cyperaceae, N,, 4, GWJ, Nov,, 12, GWJ,,,,, 3, RTW, 4
1048, 1017, Schoenus subbulbosus, Cyperaceae, N,, 4, GWJ, Jan,, 12, GWJ,,,,, 3, RTW, 4
1049, 8205, Senecio gilbertii, Asteraceae, N, 1, 2, NDB, Dec,, 12, NDB,,,,,,, 1
1050, 8206, Senecio glomeratus (Cluster-headed Fireweed), Asteraceae, N,, 2, NDB, Oct,, 12, NDB,,,,,,, 1
1051, 8208, Senecio hispidulus (Hispid Fireweed), Asteraceae, N,, 2, NDB, Aug,, 10, NDB,,,,,,, 4
1052, 11618, Senecio lautus subsp. maritimus (Coastal Groundsel), Asteraceae, N,, 3, GWJ, Oct,, 12, GWJ,,,,,,, 1
1053, 8218, Senecio ramosissimus (Auricled Groundsel), Asteraceae, N,, 3, GWJ, Dec,, 30, GWJ,,,,,,, 2
1054, 16378, Senna pleurocarpa, Fabaceae, N,, 2, NDB, Nov,, 36, MUI,,,,,,, 4
1055, 4980, Sida hookeriana, Malvaceae, N,, 8, GWJ, Nov,, 12, GWJ,,,,,,, 2
1056, 8224, Siloxerus filifolius, Asteraceae, N,, 8, NDB, Dec,, 12, NDB,,,,,,, 1
1057, 7022, Solanum nigrum (Black Berry Nightshade), Solanaceae, Y,, 8, GWJ,,,,,,,,,,, 4
1058, 8230, Sonchus asper (Rough Sowthistle), Asteraceae, Y,, 3, GWJ,,,,,,,,,,, 2
1059, 8231, Sonchus oleraceus (Common Sowthistle), Asteraceae, Y,, 3, GWJ,,,,,,,,,,, 1
1060, 1312, Sowerbaea laxiflora (Purple Tassels), Asparagaceae, N,, 4, NDB, Aug,, 7, NDB,,,,,,, 4
1061, 8457, Sphaeranthus africanus, Asteraceae, N, 1, 2, LMC, Sep,, 24, LMC,,,,,,, 4
1062, 4200, Sphaerolobium alatum, Fabaceae, N,, 2, GWJ, Sep,, 21, GWJ,,,,, 3,, 4
1063, 4204, Sphaerolobium grandiflorum, Fabaceae, N,, 2, NDB, Nov,, 20, NDB,,,,,,, 4
1064, 4206, Sphaerolobium macranthum, Fabaceae, N,, 2, GWJ, Oct,,,,,,,,,, 4
1065, 4207, Sphaerolobium medium, Fabaceae, N,, 2, NDB, Nov,, 23, NDB,,,,, 3, NDB, 4
1066, 4209, Sphaerolobium racemulosum, Fabaceae, N,, 2, GWJ, Oct,,,,,,,,,, 4
1067, 4211, Sphaerolobium vimineum (Leafless Globe Pea), Fabaceae, N,, 2, LMC, Sep,, 24, LMC,,,,,,,
1068, 6466, Sphenotoma capitatum, Ericaceae, N,, 2, NDB, Nov,, 24, NDB,,,,,,, 4
1069, 6469, Sphenotoma gracile (Swamp Paper-heath), Ericaceae, N,, 2, GWJ, Nov,, 21, GWJ,,,,, 12, RTW, 4
1070, 6471, Sphenotoma squarrosum, Ericaceae, N,, 2, GWJ, Nov,, 18, GWJ,,,,,,, 4
1071, 4828, Spyridium globulosum (Basket Bush), Rhamnaceae, N,, 2, GWJ, Sep,, 6, GWJ,,,,,,, 4
1072, 4733, Stackhousia monogyna, Celastraceae, N,, 8, NDB, Dec,, 12, NDB,,,,,,, 4
1073, 3080, Stenopetalum robustum, Brassicaceae, N,, 2, GWJ, Oct,, 6, GWJ,,,,,,, 1
1074, 16375, Stirlingia anethifolia, Proteaceae, N,, 2, LMC, Sep,, 24, LMC,,,,,,,
1075, 2316, Stirlingia latifolia (Blueboy), Proteaceae, N,, 2, LMC, Oct,, 24, LMC,,,,,,, 4
1076, 2317, Stirlingia simplex, Proteaceae, N,, 4, NDB, Dec,, 35, NDB,,,,,,, 4
1077, 2318, Stirlingia tenuifolia, Proteaceae, N,, 2, LMC, Sep,, 48, LMC,,,,,,, 4
1078, 2319, Strangea cynanchicarpa (Heath Strangea), Proteaceae, N,, 5, VDM,,,,,,,,,,, 4
1079, 2320, Strangea stenocarpoides, Proteaceae, N,, 5, GWJ,,,,,,,,,,, 4
1080, 7678, Stylidium adnatum (Common Beaked Triggerplant), Stylidiaceae, N,, 2, GWJ, Dec,, 12, NDB,,,,,,, 4
1081, 7684, Stylidium amoenum (Lovely Triggerplant), Stylidiaceae, N,, 2, NDB, Nov,, 9, NDB,,,,,,, 4
1082, 7687, Stylidium assimile (Bronze-leaved Triggerplant), Stylidiaceae, N,, 2, VDM,,,,,,,,,,, 4
1083, 7688, Stylidium barleei (Tooth-leaved Triggerplant), Stylidiaceae, N,, 2, VDM, Sep,, 24, VDM,,,,,,, 4
1084, 7689, Stylidium beaugleholei, Stylidiaceae, N,, 2, VDM, Aug,, 24, VDM,,,,,,, 4
1085, 7692, Stylidium breviscapum (Boomerang Triggerplant), Stylidiaceae, N,, 2, NDB, Oct,, 15, NDB,,,,,,, 4
1086, 7693, Stylidium brunonianum (Pink Fountain Triggerplant), Stylidiaceae, N,, 2, GWJ, Oct,, 12, GWJ,,,,,,, 4
1087, 11983, Stylidium brunonianum subsp. brunonianum (Pink Fountain Trigger Plant), Stylidiaceae, N,, 2, NDB, Dec,, 9, NDB,,,,,,, 4
1088, 7695, Stylidium caespitosum (Fly-away Triggerplant), Stylidiaceae, N,, 2, NDB, Dec,, 8, NDB,,,,,,, 4
1089, 7696, Stylidium calcaratum (Book Triggerplant), Stylidiaceae, N,, 2, NDB, Oct,, 7, NDB,,,,,,, 3
1090, 7707, Stylidium corymbosum (Whitecaps), Stylidiaceae, N,, 2, NDB, Nov,, 16, NDB,,,,,,, 4
1091, 7713, Stylidium dichotomum (Pins-and-needles), Stylidiaceae, N,, 2, NDB, Nov,, 35, NDB,,,,,,,
1092, 7718, Stylidium diversifolium (Touch-me-not), Stylidiaceae, N,, 2, NDB, Nov,, 12, NDB,,,,,,, 4
1093, 7721, Stylidium emarginatum (Biddy-four-legs), Stylidiaceae, N,, 2, GWJ, Nov,, 6, GWJ,,,,,,, 3
1094, 7725, Stylidium fasciculatum (Pale Beaked Triggerplant), Stylidiaceae, N,, 2, GWJ, Nov,, 12, NDB,,,,,,, 4
1095, 7733, Stylidium glaucum (Grey Triggerplant), Stylidiaceae, N,, 2, GWJ, Nov,, 12, GWJ,,,,,,, 4
1096, 11729, Stylidium glaucum subsp. angustifolium, Stylidiaceae, N,, 2, GWJ,,,,,,,,,,,
1097, 12835, Stylidium glaucum subsp. glaucum, Stylidiaceae, N,, 2, NDB, Nov,, 18, NDB,,,,,,, 4
1098, 7738, Stylidium imbricatum (Tile Leaved Triggerplant), Stylidiaceae, N,, 2, LMC, May,, 18, GWJ,,,,,,, 4
1099, 7745, Stylidium junceum (Reed Triggerplant), Stylidiaceae, N,, 2, NDB, Nov,, 9, NDB,,,,,,, 4
1100, 7746, Stylidium laciniatum (Tattered Triggerplant), Stylidiaceae, N,, 2, GWJ, Jan,, 12, GWJ,,,,,,, 4
1101, 7757, Stylidium luteum (Yellow Triggerplant), Stylidiaceae, N,, 9, NDB, Nov,, 12, NDB,,,,,,, 4
