region ,Family,Species,Dormancy,threatened
WA,Lamiaceae,Hemigenia sericea,pd,no
WA,Lamiaceae,Hemigenia teretiuscula,pd,no
WA,Lamiaceae,Hemigenia tomentosa,pd,no
WA,Lamiaceae,Hemigenia viscida,pd,no
WA,Lamiaceae,Hemigenia wandooana,pd,no
WA,Lamiaceae,Hemigenia westringioides,pd,no
NSW,Lamiaceae,Hemigenia purpurea,pd,no
NSW,Lamiaceae,Hemigenia cuneifolia,pd,no
WA,Lamiaceae,Hemiphora bartlingii,pd,no
WA,Lamiaceae,Hemiphora elderi,pd,no
WA,Lamiaceae,Hemiphora uncinata,pd,no
WA,Dilleniaceae,Hibbertia abyssus,mpd,yes
WA,Dilleniaceae,Hibbertia acerosa,mpd,no
WA,Dilleniaceae,Hibbertia amplexicaulis,mpd,no
WA,Dilleniaceae,Hibbertia ancistrophylla,mpd,no
WA,Dilleniaceae,Hibbertia ancistrotricha,mpd,no
WA,Dilleniaceae,Hibbertia arcuata,mpd,no
WA,Dilleniaceae,Hibbertia argentea,mpd,no
WA,Dilleniaceae,Hibbertia aurea,mpd,no
WA,Dilleniaceae,Hibbertia avonensis,mpd,no
WA,Dilleniaceae,Hibbertia chartacea,mpd,no
WA,Dilleniaceae,Hibbertia commutata,mpd,no
WA,Dilleniaceae,Hibbertia conspicua,mpd,no
WA,Dilleniaceae,Hibbertia crassifolia,mpd,no
WA,Dilleniaceae,Hibbertia cuneiformis,mpd,no
WA,Dilleniaceae,Hibbertia cunninghamii,mpd,no
WA,Dilleniaceae,Hibbertia depressa,mpd,no
WA,Dilleniaceae,Hibbertia desmophylla,mpd,no
WA,Dilleniaceae,Hibbertia diamesogenos,mpd,no
WA,Dilleniaceae,Hibbertia drummondii,mpd,no
WA,Dilleniaceae,Hibbertia eatoniae,mpd,no
WA,Dilleniaceae,Hibbertia echiifolia,mpd,no
WA,Dilleniaceae,Hibbertia exasperata,mpd,no
WA,Dilleniaceae,Hibbertia ferruginea,mpd,no
WA,Dilleniaceae,Hibbertia furfuracea,mpd,no
WA,Dilleniaceae,Hibbertia glaberrima,mpd,no
WA,Dilleniaceae,Hibbertia glabrisepala,mpd,no
WA,Dilleniaceae,Hibbertia glabriuscula,mpd,no
WA,Dilleniaceae,Hibbertia glomerata,mpd,no
WA,Dilleniaceae,Hibbertia glomerosa,mpd,no
WA,Dilleniaceae,Hibbertia gracilipes,mpd,no
WA,Dilleniaceae,Hibbertia graniticola,mpd,no
WA,Dilleniaceae,Hibbertia grossulariifolia,mpd,no
WA,Dilleniaceae,Hibbertia helianthemoides,mpd,no
WA,Dilleniaceae,Hibbertia hemignosta,mpd,no
WA,Dilleniaceae,Hibbertia hibbertioides,mpd,no
WA,Dilleniaceae,Hibbertia huegelii,mpd,no
WA,Dilleniaceae,Hibbertia hypericoides,mpd,no
WA,Dilleniaceae,Hibbertia inclusa,mpd,no
WA,Dilleniaceae,Hibbertia inconspicua,mpd,no
WA,Dilleniaceae,Hibbertia lasiopus,mpd,no
WA,Dilleniaceae,Hibbertia leptopus,mpd,no
WA,Dilleniaceae,Hibbertia lineata,mpd,no
WA,Dilleniaceae,Hibbertia lividula,mpd,no
WA,Dilleniaceae,Hibbertia microphylla,mpd,no
WA,Dilleniaceae,Hibbertia miniata,mpd,no
WA,Dilleniaceae,Hibbertia montana,mpd,no
WA,Dilleniaceae,Hibbertia mucronata,mpd,no
WA,Dilleniaceae,Hibbertia mylnei,mpd,no
WA,Dilleniaceae,Hibbertia notibractea,mpd,no
WA,Dilleniaceae,Hibbertia nutans,mpd,no
WA,Dilleniaceae,Hibbertia nymphaea,mpd,no
WA,Dilleniaceae,Hibbertia ovata,mpd,no
WA,Dilleniaceae,Hibbertia pachyrrhiza,mpd,no
WA,Dilleniaceae,Hibbertia perfoliata,mpd,no
WA,Dilleniaceae,Hibbertia pilosa,mpd,no
WA,Dilleniaceae,Hibbertia polystachya,mpd,no
WA,Dilleniaceae,Hibbertia porongurupensis,mpd,no
WA,Dilleniaceae,Hibbertia potentilliflora,mpd,no
WA,Dilleniaceae,Hibbertia priceana,mpd,yes
WA,Dilleniaceae,Hibbertia psilocarpa,mpd,no
WA,Dilleniaceae,Hibbertia pulchra,mpd,no
WA,Dilleniaceae,Hibbertia pungens,mpd,no
WA,Dilleniaceae,Hibbertia quadricolor,mpd,no
WA,Dilleniaceae,Hibbertia racemosa,mpd,no
WA,Dilleniaceae,Hibbertia recurvifolia,mpd,no
WA,Dilleniaceae,Hibbertia rostellata,mpd,no
WA,Dilleniaceae,Hibbertia rupicola,mpd,no
WA,Dilleniaceae,Hibbertia selkii,mpd,no
WA,Dilleniaceae,Hibbertia sericosepala,mpd,no
WA,Dilleniaceae,Hibbertia serrata,mpd,no
WA,Dilleniaceae,Hibbertia silvestris,mpd,no
WA,Dilleniaceae,Hibbertia spicata,mpd,no
WA,Dilleniaceae,Hibbertia stellaris,mpd,no
WA,Dilleniaceae,Hibbertia stenophylla,mpd,no
WA,Dilleniaceae,Hibbertia stowardii,mpd,no
WA,Dilleniaceae,Hibbertia subvaginata,mpd,no
WA,Dilleniaceae,Hibbertia trichocalyx,mpd,no
WA,Dilleniaceae,Hibbertia uncinata,mpd,no
WA,Dilleniaceae,Hibbertia vaginata,mpd,no
WA,Dilleniaceae,Hibbertia verrucosa,mpd,no
SA,Dilleniaceae,Hibbertia cinerea,mpd,no
SA,Dilleniaceae,Hibbertia crinita,mpd,no
SA,Dilleniaceae,Hibbertia devitata,mpd,no
SA,Dilleniaceae,Hibbertia exutiacies,mpd,no
SA,Dilleniaceae,Hibbertia incana,mpd,no
SA,Dilleniaceae,Hibbertia paeninsularis,mpd,no
SA,Dilleniaceae,Hibbertia platyphylla,mpd,no
SA,Dilleniaceae,Hibbertia sericea,mpd,no
TAS,Dilleniaceae,Hibbertia calycina,mpd,yes
TAS,Dilleniaceae,Hibbertia hirsuta,mpd,no
TAS,Dilleniaceae,Hibbertia hirticalyx,mpd,no
NSW,Dilleniaceae,Hibbertia acicularis,mpd,no
NSW,Dilleniaceae,Hibbertia aspera,mpd,no
NSW,Dilleniaceae,Hibbertia bracteata,mpd,no
NSW,Dilleniaceae,Hibbertia circumdans,mpd,no
NSW,Dilleniaceae,Hibbertia cistiflora,mpd,no
NSW,Dilleniaceae,Hibbertia ericifolia,mpd,no
NSW,Dilleniaceae,Hibbertia fasciculata,mpd,no
NSW,Dilleniaceae,Hibbertia hermanniifolia,mpd,no
NSW,Dilleniaceae,Hibbertia linearis,mpd,no
NSW,Dilleniaceae,Hibbertia monogyna,mpd,no
NSW,Dilleniaceae,Hibbertia obtusifolia,mpd,no
NSW,Dilleniaceae,Hibbertia pedunculata,mpd,no
NSW,Dilleniaceae,Hibbertia procumbens,mpd,yes
NSW,Dilleniaceae,Hibbertia rufa,mpd,no
NSW,Dilleniaceae,Hibbertia saligna,mpd,no
NSW,Dilleniaceae,Hibbertia scandens,mpd,no
NSW,Dilleniaceae,Hibbertia serpyllifolia,mpd,no
NSW,Dilleniaceae,Hibbertia vestita,mpd,no
NSW,Dilleniaceae,Hibbertia virgata,mpd,no
NSW,Dilleniaceae,Hibbertia acaulothrix,mpd,no
NSW,Dilleniaceae,Hibbertia cistoidea,mpd,no
NSW,Dilleniaceae,Hibbertia coloensis,mpd,no
NSW,Dilleniaceae,Hibbertia dentata,mpd,no
NSW,Dilleniaceae,Hibbertia diffusa,mpd,no
NSW,Dilleniaceae,Hibbertia empetrifolia,mpd,no
NSW,Dilleniaceae,Hibbertia fumana,mpd,yes
NSW,Dilleniaceae,Hibbertia nitida,mpd,no
NSW,Dilleniaceae,Hibbertia oxycraspedota,mpd,no
NSW,Dilleniaceae,Hibbertia puberula,mpd,no
NSW,Dilleniaceae,Hibbertia riparia,mpd,no
NSW,Dilleniaceae,Hibbertia salicifolia,mpd,no
NSW,Dilleniaceae,Hibbertia spanantha,mpd,yes
NSW,Dilleniaceae,Hibbertia stricta,mpd,no
NSW,Dilleniaceae,Hibbertia superans,mpd,yes
NSW,Dilleniaceae,Hibbertia woronorana,mpd,no
WA,Malvaceae,Hibiscus drummondii,py,no
NSW,Malvaceae,Hibiscus splendens,py,no
NSW,Malvaceae,Hibiscus diversifolius,py,no
NSW,Malvaceae,Hibiscus heterophyllus,py,no
WA,Myrtaceae,Homalocalyx aureus,py,no
WA,Myrtaceae,Homalocalyx chapmanii,py,no
WA,Myrtaceae,Homalocalyx coarctatus,py,no
WA,Myrtaceae,Homalocalyx pulcherrimus,py,no
WA,Myrtaceae,Homalocalyx thryptomenoides,py,no
WA,Fabaceae,Hovea acanthoclada,py,no
WA,Fabaceae,Hovea chorizemifolia,py,no
WA,Fabaceae,Hovea elliptica,py,no
WA,Fabaceae,Hovea pungens,py,no
WA,Fabaceae,Hovea stricta,py,no
WA,Fabaceae,Hovea trisperma,py,no
TAS,Fabaceae,Hovea corrickiae,py,no
TAS,Fabaceae,Hovea heterophylla,py,no
TAS,Fabaceae,Hovea tasmanica,py,no
NSW,Fabaceae,Hovea longifolia,py,no
NSW,Fabaceae,Hovea purpurea,py,no
NSW,Fabaceae,Hovea linearis,py,no
NSW,Fabaceae,Hovea pannosa,py,no
NSW,Malvaceae,Howittia trilocularis,py,no
WA,Myrtaceae,Hypocalymma angustifolium,py,no
WA,Myrtaceae,Hypocalymma asperum,py,no
WA,Myrtaceae,Hypocalymma cordifolium,py,no
WA,Myrtaceae,Hypocalymma elongatum,py,no
WA,Myrtaceae,Hypocalymma ericifolium,py,no
WA,Myrtaceae,Hypocalymma gardneri,py,no
WA,Myrtaceae,Hypocalymma hirsutum,py,no
WA,Myrtaceae,Hypocalymma linifolium,py,no
WA,Myrtaceae,Hypocalymma minus,py,no
WA,Myrtaceae,Hypocalymma myrtifolium,py,no
WA,Myrtaceae,Hypocalymma phillipsii,py,no
WA,Myrtaceae,Hypocalymma puniceum,py,no
WA,Myrtaceae,Hypocalymma robustum,py,no
WA,Myrtaceae,Hypocalymma scariosum,py,no
WA,Myrtaceae,Hypocalymma serrulatum,py,no
WA,Myrtaceae,Hypocalymma speciosum,py,no
WA,Myrtaceae,Hypocalymma strictum,py,no
WA,Myrtaceae,Hypocalymma sylvestre,py,yes
WA,Myrtaceae,Hypocalymma tetrapterum,py,no
WA,Myrtaceae,Hypocalymma uncinatum,py,no
WA,Myrtaceae,Hypocalymma verticillare,py,no
WA,Myrtaceae,Hypocalymma xanthopetalum,py,no
WA,Fabaceae,Indigofera colutea,py,no
NSW,Fabaceae,Indigofera australis,py,no
WA,Proteaceae,Isopogon adenanthoides,nd,no
WA,Proteaceae,Isopogon asper,nd,no
WA,Proteaceae,Isopogon attenuatus,nd,no
WA,Proteaceae,Isopogon axillaris,nd,no
WA,Proteaceae,Isopogon baxteri,nd,no
WA,Proteaceae,Isopogon buxifolius,nd,no
WA,Proteaceae,Isopogon ceratophyllus,nd,no
WA,Proteaceae,Isopogon crithmifolius,nd,no
WA,Proteaceae,Isopogon cuneatus,nd,no
WA,Proteaceae,Isopogon divergens,nd,no
WA,Proteaceae,Isopogon drummondii,nd,no
WA,Proteaceae,Isopogon dubius,nd,no
WA,Proteaceae,Isopogon formosus,nd,no
WA,Proteaceae,Isopogon gardneri,nd,no
WA,Proteaceae,Isopogon heterophyllus,nd,no
WA,Proteaceae,Isopogon inconspicuus,nd,no
WA,Proteaceae,Isopogon latifolius,nd,no
WA,Proteaceae,Isopogon linearis,nd,no
WA,Proteaceae,Isopogon longifolius,nd,no
WA,Proteaceae,Isopogon panduratus,nd,no
WA,Proteaceae,Isopogon polycephalus,nd,no
WA,Proteaceae,Isopogon pruinosus,nd,no
WA,Proteaceae,Isopogon scabriusculus,nd,no
WA,Proteaceae,Isopogon sphaerocephalus,nd,no
WA,Proteaceae,Isopogon teretifolius,nd,no
WA,Proteaceae,Isopogon tridens,nd,no
WA,Proteaceae,Isopogon trilobus,nd,no
WA,Proteaceae,Isopogon uncinatus,nd,yes
WA,Proteaceae,Isopogon villosus,nd,no
NSW,Proteaceae,Isopogon dawsonii,nd,no
NSW,Proteaceae,Isopogon anemonifolius,nd,no
NSW,Proteaceae,Isopogon anethifolius,nd,no
WA,Fabaceae,Isotropis cuneifolia,py,no
WA,Fabaceae,Isotropis drummondii,py,no
WA,Fabaceae,Isotropis juncea,py,no
WA,Fabaceae,Jacksonia acicularis,py,no
WA,Fabaceae,Jacksonia alata,py,no
WA,Fabaceae,Jacksonia angulata,py,no
WA,Fabaceae,Jacksonia arenicola,py,no
WA,Fabaceae,Jacksonia arida,py,no
WA,Fabaceae,Jacksonia calcicola,py,no
WA,Fabaceae,Jacksonia calycina,py,no
WA,Fabaceae,Jacksonia capitata,py,no
WA,Fabaceae,Jacksonia carduacea,py,no
WA,Fabaceae,Jacksonia condensata,py,no
WA,Fabaceae,Jacksonia cupulifera,py,no
WA,Fabaceae,Jacksonia debilis,py,no
WA,Fabaceae,Jacksonia epiphyllum,py,no
WA,Fabaceae,Jacksonia eremodendron,py,no
WA,Fabaceae,Jacksonia fasciculata,py,no
WA,Fabaceae,Jacksonia floribunda,py,no
WA,Fabaceae,Jacksonia foliosa,py,no
WA,Fabaceae,Jacksonia furcellata,py,no
WA,Fabaceae,Jacksonia gracillima,py,no
WA,Fabaceae,Jacksonia grevilleoides,py,no
WA,Fabaceae,Jacksonia hakeoides,py,no
WA,Fabaceae,Jacksonia horrida,py,no
WA,Fabaceae,Jacksonia humilis,py,no
WA,Fabaceae,Jacksonia lehmannii,py,no
WA,Fabaceae,Jacksonia macrocalyx,py,no
WA,Fabaceae,Jacksonia nematoclada,py,no
WA,Fabaceae,Jacksonia nutans,py,no
WA,Fabaceae,Jacksonia pungens,py,yes
WA,Fabaceae,Jacksonia quairading,py,yes
WA,Fabaceae,Jacksonia racemosa,py,no
WA,Fabaceae,Jacksonia ramulosa,py,no
WA,Fabaceae,Jacksonia restioides,py,no
WA,Fabaceae,Jacksonia rhadinoclada,py,no
WA,Fabaceae,Jacksonia rigida,py,no
WA,Fabaceae,Jacksonia rubra,py,no
WA,Fabaceae,Jacksonia sericea,py,no
WA,Fabaceae,Jacksonia spinosa,py,no
WA,Fabaceae,Jacksonia sternbergiana,py,no
WA,Fabaceae,Jacksonia tarinensis,py,no
WA,Fabaceae,Jacksonia velutina,py,no
WA,Fabaceae,Jacksonia velveta,py,yes
WA,Fabaceae,Kennedia beckxiana,py,no
WA,Fabaceae,Kennedia carinata,py,no
WA,Fabaceae,Kennedia coccinea,py,no
WA,Fabaceae,Kennedia glabrata,py,yes
WA,Fabaceae,Kennedia lateritia,py,yes
WA,Fabaceae,Kennedia microphylla,py,no
WA,Fabaceae,Kennedia nigricans,py,no
WA,Fabaceae,Kennedia prorepens,py,no
WA,Fabaceae,Kennedia stirlingii,py,no
NSW,Fabaceae,Kennedia prostrata,py,no
NSW,Fabaceae,Kennedia retorsa,py,yes
NSW,Fabaceae,Kennedia rubicunda,py,no
WA,Malvaceae,Keraudrenia hermanniifolia,py,no
WA,Malvaceae,Keraudrenia hookeriana,py,no
WA,Malvaceae,Keraudrenia integrifolia,py,no
WA,Malvaceae,Keraudrenia nephrosperma,py,no
WA,Malvaceae,Keraudrenia velutina,py,no
WA,Myrtaceae,Kunzea baxteri,nd,no
WA,Myrtaceae,Kunzea ciliata,nd,no
WA,Myrtaceae,Kunzea clavata,nd,no
WA,Myrtaceae,Kunzea ericifolia,nd,no
WA,Myrtaceae,Kunzea glabrescens,nd,no
WA,Myrtaceae,Kunzea micrantha,nd,no
WA,Myrtaceae,Kunzea micromera,nd,no
WA,Myrtaceae,Kunzea montana,nd,no
WA,Myrtaceae,Kunzea praestans,nd,no
WA,Myrtaceae,Kunzea preissiana,nd,no
WA,Myrtaceae,Kunzea pulchella,nd,no
WA,Myrtaceae,Kunzea recurva,nd,no
WA,Myrtaceae,Kunzea rostrata,nd,no
WA,Myrtaceae,Kunzea spathulata,nd,no
WA,Myrtaceae,Kunzea sulphurea,nd,no
TAS,Myrtaceae,Kunzea ericoides,nd,no
NSW,Myrtaceae,Kunzea capitata,pd,no
NSW,Myrtaceae,Kunzea parvifolia,pd,no
NSW,Myrtaceae,Kunzea ambigua,pd,no
NSW,Myrtaceae,Kunzea aristulata,pd,no
NSW,Myrtaceae,Kunzea rupestris,pd,yes
WA,Fabaceae,Labichea cassioides,py,no
WA,Fabaceae,Labichea lanceolata,py,no
WA,Fabaceae,Labichea punctata,py,no
WA,Fabaceae,Labichea stellata,py,no
WA,Fabaceae,Labichea teretifolia,py,no
WA,Lamiaceae,Lachnostachys albicans,pd,no
WA,Lamiaceae,Lachnostachys bracteosa,pd,no
WA,Lamiaceae,Lachnostachys coolgardiensis,pd,no
WA,Lamiaceae,Lachnostachys eriobotrya,pd,no
WA,Lamiaceae,Lachnostachys ferruginea,pd,no
WA,Lamiaceae,Lachnostachys verbascifolia,pd,no
WA,Proteaceae,Lambertia echinata,nd,no
WA,Proteaceae,Lambertia ericifolia,nd,no
WA,Proteaceae,Lambertia fairallii,nd,yes
WA,Proteaceae,Lambertia ilicifolia,nd,no
WA,Proteaceae,Lambertia inermis,nd,no
WA,Proteaceae,Lambertia multiflora,nd,no
WA,Proteaceae,Lambertia orbifolia,nd,no
WA,Proteaceae,Lambertia rariflora,nd,no
WA,Proteaceae,Lambertia uniflora,nd,no
NSW,Proteaceae,Lambertia formosa,nd,no
WA,Malvaceae,Lasiopetalum angustifolium,py,no
WA,Malvaceae,Lasiopetalum bracteatum,py,no
WA,Malvaceae,Lasiopetalum cardiophyllum,py,no
WA,Malvaceae,Lasiopetalum cordifolium,py,no
WA,Malvaceae,Lasiopetalum drummondii,py,no
WA,Malvaceae,Lasiopetalum fitzgibbonii,py,no
WA,Malvaceae,Lasiopetalum floribundum,py,no
WA,Malvaceae,Lasiopetalum glabratum,py,no
WA,Malvaceae,Lasiopetalum indutum,py,no
WA,Malvaceae,Lasiopetalum lineare,py,no
WA,Malvaceae,Lasiopetalum membranaceum,py,no
WA,Malvaceae,Lasiopetalum microcardium,py,no
WA,Malvaceae,Lasiopetalum molle,py,no
WA,Malvaceae,Lasiopetalum monticola,py,no
WA,Malvaceae,Lasiopetalum ogilvieanum,py,no
WA,Malvaceae,Lasiopetalum pterocarpum,py,yes
WA,Malvaceae,Lasiopetalum quinquenervium,py,no
WA,Malvaceae,Lasiopetalum rosmarinifolium,py,no
WA,Malvaceae,Lasiopetalum rotundifolium,py,yes
SA,Malvaceae,Lasiopetalum baueri,py,no
SA,Malvaceae,Lasiopetalum behrii,py,no
SA,Malvaceae,Lasiopetalum discolor,py,no
SA,Malvaceae,Lasiopetalum schulzenii,py,no
TAS,Malvaceae,Lasiopetalum micranthum,py,no
NSW,Malvaceae,Lasiopetalum ferrugineumvarferrugineum,py,no
NSW,Malvaceae,Lasiopetalum joyceae,py,yes
NSW,Malvaceae,Lasiopetalum macrophyllum,py,no
NSW,Malvaceae,Lasiopetalum parviflorum,py,no
NSW,Malvaceae,Lasiopetalum rufum,py,no
WA,Fabaceae,Latrobea brunonis,py,no
WA,Fabaceae,Latrobea diosmifolia,py,no
WA,Fabaceae,Latrobea genistoides,py,no
WA,Fabaceae,Latrobea hirtella,py,no
WA,Fabaceae,Latrobea tenella,py,no
WA,Malvaceae,Lawrencia berthae,py,no
WA,Malvaceae,Lawrencia chrysoderma,py,no
WA,Malvaceae,Lawrencia diffusa,py,no
WA,Malvaceae,Lawrencia helmsii,py,no
SA,Malvaceae,Lawrencia glomerata,py,no
SA,Malvaceae,Lawrencia spicata,py,no
SA,Malvaceae,Lawrencia squamata,py,no
TAS,Rutaceae,Leionema bilobum,pd,no
NSW,Rutaceae,Leionema diosmeum,pd,no
NSW,Rutaceae,Leionema praetermissum,pd,no
NSW,Rutaceae,Leionema dentatum,pd,no
TAS,Ericaceae,Leptecophylla divaricata,pd,no
TAS,Ericaceae,Leptecophylla juniperina,pd,no
TAS,Ericaceae,Leptecophylla pendulosa,pd,no
WA,Santalaceae,Leptomeria dielsiana,mpd,yes
WA,Santalaceae,Leptomeria ellytes,mpd,no
WA,Santalaceae,Leptomeria empetriformis,mpd,no
WA,Santalaceae,Leptomeria ericoides,mpd,no
WA,Santalaceae,Leptomeria furtiva,mpd,no
WA,Santalaceae,Leptomeria lehmannii,mpd,no
WA,Santalaceae,Leptomeria pachyclada,mpd,no
WA,Santalaceae,Leptomeria pauciflora,mpd,no
WA,Santalaceae,Leptomeria preissiana,mpd,no
WA,Santalaceae,Leptomeria scrobiculata,mpd,no
WA,Santalaceae,Leptomeria squarrulosa,mpd,no
SA,Santalaceae,Leptomeria aphylla,mpd,no
TAS,Santalaceae,Leptomeria cunninghamii,mpd,no
TAS,Santalaceae,Leptomeria drupacea,mpd,no
NSW,Santalaceae,Leptomeria acida,mpd,no
WA,Fabaceae,Leptosema aphyllum,py,no
WA,Fabaceae,Leptosema chambersii,py,no
WA,Fabaceae,Leptosema daviesioides,py,no
WA,Fabaceae,Leptosema tomentosum,py,no
WA,Myrtaceae,Leptospermum erubescens,nd,no
WA,Myrtaceae,Leptospermum exsertum,nd,no
WA,Myrtaceae,Leptospermum fastigiatum,nd,no
WA,Myrtaceae,Leptospermum incanum,nd,no
WA,Myrtaceae,Leptospermum inelegans,nd,no
WA,Myrtaceae,Leptospermum nitens,nd,no
WA,Myrtaceae,Leptospermum oligandrum,nd,no
WA,Myrtaceae,Leptospermum roei,nd,no
WA,Myrtaceae,Leptospermum sericeum,nd,no
WA,Myrtaceae,Leptospermum spinescens,nd,no
SA,Myrtaceae,Leptospermum coriaceum,nd,no
TAS,Myrtaceae,Leptospermum glaucescens,nd,no
TAS,Myrtaceae,Leptospermum grandiflorum,nd,no
TAS,Myrtaceae,Leptospermum lanigerum,nd,no
TAS,Myrtaceae,Leptospermum riparium,nd,no
TAS,Myrtaceae,Leptospermum scoparium,nd,no
NSW,Myrtaceae,Leptospermum continentale,nd,no
NSW,Myrtaceae,Leptospermum epacridoideum,nd,no
NSW,Myrtaceae,Leptospermum grandifolium,nd,no
NSW,Myrtaceae,Leptospermum juniperinum,nd,no
NSW,Myrtaceae,Leptospermum laevigatum,nd,no
NSW,Myrtaceae,Leptospermum macrocarpum,nd,no
NSW,Myrtaceae,Leptospermum morrisonii,nd,no
NSW,Myrtaceae,Leptospermum obovatum,nd,no
NSW,Myrtaceae,Leptospermum parvifolium,nd,no
NSW,Myrtaceae,Leptospermum polyanthum,nd,no
NSW,Myrtaceae,Leptospermum polygalifolium,nd,no
NSW,Myrtaceae,Leptospermum rotundifolium,nd,no
NSW,Myrtaceae,Leptospermum rupicola,nd,no
NSW,Myrtaceae,Leptospermum sejunctum,nd,no
NSW,Myrtaceae,Leptospermum spectabile,nd,no
NSW,Myrtaceae,Leptospermum sphaerocarpum,nd,no
NSW,Myrtaceae,Leptospermum squarrosum,nd,no
NSW,Myrtaceae,Leptospermum trinervium,nd,no
NSW,Myrtaceae,Leptospermum arachnoides,nd,no
NSW,Myrtaceae,Leptospermum deanii,nd,yes
NSW,Myrtaceae,Leptospermum emarginatum,nd,no
NSW,Myrtaceae,Leptospermum petersonii,nd,no
NSW,Fabaceae,Lespedeza junceasubspsericea,py,no
WA,Ericaceae,Leucopogon acicularis,mpd,no
WA,Ericaceae,Leucopogon allittii,mpd,no
WA,Ericaceae,Leucopogon alternifolius,mpd,no
WA,Ericaceae,Leucopogon altissimus,mpd,no
WA,Ericaceae,Leucopogon amplectens,mpd,no
WA,Ericaceae,Leucopogon apiculatus,mpd,no
WA,Ericaceae,Leucopogon assimilis,mpd,no
WA,Ericaceae,Leucopogon atherolepis,mpd,no
WA,Ericaceae,Leucopogon biflorus,mpd,no
WA,Ericaceae,Leucopogon blepharolepis,mpd,no
WA,Ericaceae,Leucopogon bracteolaris,mpd,no
WA,Ericaceae,Leucopogon breviflorus,mpd,no
WA,Ericaceae,Leucopogon capitellatus,mpd,no
WA,Ericaceae,Leucopogon carinatus,mpd,no
WA,Ericaceae,Leucopogon cinereus,mpd,no
WA,Ericaceae,Leucopogon cochlearifolius,mpd,no
WA,Ericaceae,Leucopogon concinnus,mpd,no
WA,Ericaceae,Leucopogon conostephioides,mpd,no
WA,Ericaceae,Leucopogon cordatus,mpd,no
WA,Ericaceae,Leucopogon corynocarpus,mpd,no
WA,Ericaceae,Leucopogon crassiflorus,mpd,no
WA,Ericaceae,Leucopogon crassifolius,mpd,no
WA,Ericaceae,Leucopogon cryptanthus,mpd,yes
WA,Ericaceae,Leucopogon cucullatus,mpd,no
WA,Ericaceae,Leucopogon cuneifolius,mpd,no
WA,Ericaceae,Leucopogon cymbiformis,mpd,no
WA,Ericaceae,Leucopogon denticulatus,mpd,no
WA,Ericaceae,Leucopogon dielsianus,mpd,no
WA,Ericaceae,Leucopogon distans,mpd,no
WA,Ericaceae,Leucopogon elatior,mpd,no
WA,Ericaceae,Leucopogon elegans,mpd,no
WA,Ericaceae,Leucopogon extremus,mpd,no
WA,Ericaceae,Leucopogon fimbriatus,mpd,no
WA,Ericaceae,Leucopogon flavescens,mpd,no
WA,Ericaceae,Leucopogon florulentus,mpd,no
WA,Ericaceae,Leucopogon gibbosus,mpd,no
WA,Ericaceae,Leucopogon gilbertii,mpd,no
WA,Ericaceae,Leucopogon glabellus,mpd,no
WA,Ericaceae,Leucopogon glaucifolius,mpd,no
WA,Ericaceae,Leucopogon gnaphalioides,mpd,yes
WA,Ericaceae,Leucopogon gracilis,mpd,no
WA,Ericaceae,Leucopogon gracillimus,mpd,no
WA,Ericaceae,Leucopogon hamulosus,mpd,no
WA,Ericaceae,Leucopogon hirsutus,mpd,no
WA,Ericaceae,Leucopogon hispidus,mpd,no
WA,Ericaceae,Leucopogon insularis,mpd,no
WA,Ericaceae,Leucopogon interstans,mpd,no
WA,Ericaceae,Leucopogon lasiophyllus,mpd,no
WA,Ericaceae,Leucopogon lasiostachyus,mpd,no
WA,Ericaceae,Leucopogon leptanthus,mpd,no
WA,Ericaceae,Leucopogon marginatus,mpd,yes
WA,Ericaceae,Leucopogon maritimus,mpd,no
WA,Ericaceae,Leucopogon microcarpus,mpd,no
WA,Ericaceae,Leucopogon nutans,mpd,no
WA,Ericaceae,Leucopogon obovatus,mpd,no
WA,Ericaceae,Leucopogon obtectus,mpd,yes
WA,Ericaceae,Leucopogon obtusatus,mpd,no
WA,Ericaceae,Leucopogon oldfieldii,mpd,no
WA,Ericaceae,Leucopogon oliganthus,mpd,no
WA,Ericaceae,Leucopogon oppositifolius,mpd,no
WA,Ericaceae,Leucopogon ovalifolius,mpd,no
WA,Ericaceae,Leucopogon oxycedrus,mpd,no
WA,Ericaceae,Leucopogon ozothamnoides,mpd,no
WA,Ericaceae,Leucopogon paradoxus,mpd,no
WA,Ericaceae,Leucopogon pendulus,mpd,no
WA,Ericaceae,Leucopogon penicillatus,mpd,no
WA,Ericaceae,Leucopogon phyllostachys,mpd,no
WA,Ericaceae,Leucopogon planifolius,mpd,no
WA,Ericaceae,Leucopogon plumuliflorus,mpd,no
WA,Ericaceae,Leucopogon pogonocalyx,mpd,no
WA,Ericaceae,Leucopogon polymorphus,mpd,no
WA,Ericaceae,Leucopogon polystachyus,mpd,no
WA,Ericaceae,Leucopogon propinquus,mpd,no
WA,Ericaceae,Leucopogon psammophilus,mpd,no
WA,Ericaceae,Leucopogon psilopus,mpd,no
WA,Ericaceae,Leucopogon pubescens,mpd,no
WA,Ericaceae,Leucopogon pulchellus,mpd,no
WA,Ericaceae,Leucopogon racemulosus,mpd,no
WA,Ericaceae,Leucopogon reflexus,mpd,no
WA,Ericaceae,Leucopogon rubricaulis,mpd,no
WA,Ericaceae,Leucopogon sprengelioides,mpd,no
WA,Ericaceae,Leucopogon squarrosus,mpd,no
WA,Ericaceae,Leucopogon stokesii,mpd,no
