Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality ,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA
,1,,Panicum prolutum,POACEAE,,1,,,,,,,,,,6,3,1,1,,1,2,0,,0,2,
,1,,Paspalidium constrictum,POACEAE,,,,,1,,,,,,,6,3,0.6,1,,1,2,0,,0,2,
3,1,0,Paspalidium jubiflorum,POACEAE,,,,,,,,,,1,,6,3,0.9,3,a,1,2,0,,0,2,
3,1,0,Pentapogon quadrifidus,POACEAE,1,1,,,1,,,,,,,6,3,0.2,1,,4,,0,,0,2,
3,1,0,Phragmites australis,POACEAE,,1,1,,,,,,,,,3,3,2.5,3,a,2,2,0,0.12,0,2,20.93
3,1,0,Poa clelandii,POACEAE,1,,,,1,,,,,,,6,3,0.75,3,a,1,2,0,,0,2,
,1,,Poa crassicaudex,POACEAE,,,,,,,,,,,,6,3,0.9,1,,1,2,0,,0,2,
3,1,0,Poa labillardierei,POACEAE,1,1,1,,1,,,,,,,6,3,0.8,1,,1,2,0,0.71,0,2,
3,1,0,Poa poiformis,POACEAE,,1,,,,1,,,,,,6,3,,3,a,1,2,0,,0,2,
3,1,0,Poa tenera,POACEAE,1,,1,,,,,,,,,6,3,0.2,2,a,1,2,0,,0,2,
,0,,Poa umbricola,POACEAE,,1,,,1,,,,,,,6,3,0.15,1,,1,2,0,,0,2,
3,1,0,Puccinellia stricta,POACEAE,,,,,,,,,,,,6,5,0.6,1,,1,2,0,,0,2,
,1,,Setaria constricta,POACEAE,,,,,,,,,,,,6,3,0.2,1,,1,2,0,,0,2,
,1,,Spinifex hirsutus,POACEAE,,,,,,1,,,,,,1,3,0.5,2,a,2,2,0,,0,2,
3,1,0,Spinifex sericeus,POACEAE,,,,,,1,,,,,,3,3,0.5,2,a,2,2,0,,0,2,
,1,,Sporobolus caroli,POACEAE,,,,,,,,,,,,1,3,0.4,1,,1,2,0,,0,2,
3,1,0,Sporobolus virginicus,POACEAE,,,,,,1,,,,,,3,3,0.25,3,a,1,2,0,0.227,0,2,
3,1,0,Themeda triandra,POACEAE,1,1,,,1,,,,,,,6,3,0.5,1,,4,2,0,3.85,0,2,14.42
,1,,Walwhalleya proluta,POACEAE,,,,,,,,,,,,6,3,1,1,,,,0,,0,2,
4,1,0,Comesperma calymega,POLYGALACEAE,,,1,,,,,,,,,7,3,0.6,3,a,2,2,0,,1,1,
4,1,0,Comesperma volubile,POLYGALACEAE,1,,1,,,,,,,,,15,1,3,1,,2,2,0,1.6086,1,1,
4,1,0,Muehlenbeckia adpressa,POLYGONACEAE,,1,,,,1,,,,,,15,1,2,1,,3,,0,,1,2,
4,1,0,Muehlenbeckia florulenta,POLYGONACEAE,,,1,,,,,,,1,,8,1,2.5,1,,3,,0,,1,2,
4,1,0,Muehlenbeckia gunnii,POLYGONACEAE,,,,,,1,,,,,,15,1,3,1,,3,,0,,1,2,
4,1,0,Persicaria lapathifolia,POLYGONACEAE,1,,,,,,,,,,,3,5,1.6,1,,3,2,0,1.24,1,2,
4,1,0,Persicaria prostrata,POLYGONACEAE,1,,,,1,,,,,,,1,3,0.4,1,,3,2,0,,1,2,
4,1,0,Polygonum plebeium,POLYGONACEAE,,,,,,,,,,,,1,5,0.05,2,a,1,3,0,,0,2,
4,0,0,Rumex bidens,POLYGONACEAE,,,,,,,,1,,,,19,7,0.8,2,a,4,2,0,,0,2,
4,1,0,Rumex brownii,POLYGONACEAE,1,1,1,1,,,,,,1,,3,3,1,1,,4,2,0,1.58,0,2,24.22
4,0,0,Rumex dumosus,POLYGONACEAE,,1,,,1,,,1,,,,1,3,0.6,1,,4,2,0,2.54,0,2,
4,0,0,Calandrinia calyptrata,PORTULACACEAE,,1,1,1,,1,,,,,,1,5,0.1,1,,1,5,0,,1,,
,1,,Calandrinia corrigioloides,PORTULACACEAE,,,,,,1,,,,,,1,5,0.4,1,,1,5,0,,1,,
4,1,0,Calandrinia eremaea,PORTULACACEAE,,1,1,1,,1,,,,,,1,5,0.1,1,,1,5,0,,1,,
,1,,Calandrinia granulifera,PORTULACACEAE,,,,,,,,,,,,1,5,0.05,1,,1,5,0,,1,,
,1,,Calandrinia volubilis,PORTULACACEAE,,,1,,,,,,,,,1,5,0.3,1,,1,5,0,,1,,
,0,,Montia australasica,PORTULACACEAE,,,,,,,,,,,,1,5,0.2,2,a,1,2,0,,1,,
4,1,0,Montia fontana,PORTULACACEAE,,,,,1,,,,,,,1,5,0.2,2,a,1,2,0,,1,,
3,1,0,Potamogeton crispus,POTAMOGETONACEAE,,,,,,,1,,,,,18,7,4,3,a,7,12,0,,0,1,
3,1,0,Potamogeton ochreatus,POTAMOGETONACEAE,,,,,,,1,,,,,18,7,4.5,3,a,7,12,0,,0,1,
3,1,0,Potamogeton pectinatus,POTAMOGETONACEAE,,,,,,,1,1,,,,18,7,3,3,a,7,12,0,,0,1,
,1,,Potamogeton tepperi,POTAMOGETONACEAE,,,,,,,1,,,,,19,7,2,3,a,7,12,0,,0,1,
,1,,Potamogeton tricarinatus s.l.,POTAMOGETONACEAE,,,,,,,1,,,,,19,7,2.7,3,a,7,12,0,,0,1,
4,1,0,Samolus repens,PRIMULACEAE,,,,,,1,,,,,,3,2,0.4,3,a,2,2,0,,1,1,
,1,,Adenanthos terminalis,PROTEACEAE,1,1,1,,,,,,,,,8,1,2,1,,,5,0,,1,1,
4,1,0,Banksia marginata,PROTEACEAE,1,1,1,1,,,,,,1,,8,1,12,1,,2,5,0,10.2,1,1,5.69
,1,,Banksia ornata,PROTEACEAE,,1,1,,,1,,,,,,8,1,3,1,,2,5,0,,1,1,
,1,,Conospermum patens,PROTEACEAE,,1,1,,,,,,,,,8,1,2,1,,1,5,0,,1,1,
,1,,Grevillea aquifolium,PROTEACEAE,,1,,1,,,,,,,,8,1,2,1,,6,5,1,,1,1,
,1,,Grevillea ilicifolia,PROTEACEAE,,,,1,,,,,,,,8,1,2,1,,3,5,0,,1,1,
,1,,Grevillea lavandulacea,PROTEACEAE,1,1,1,1,,,,,,,,8,1,1,1,,3,5,0,,1,1,
,1,,Grevillea muricata,PROTEACEAE,,1,1,,,,,,,,,8,1,0.9,1,,6,5,0,,1,1,
,1,,Hakea carinata,PROTEACEAE,1,1,1,,,,,,,,,8,1,3,1,,3,5,0,,1,1,
,1,,Hakea muelleriana,PROTEACEAE,1,1,,1,,,,,,,,8,1,4,1,,3,5,0,,1,1,
,1,,Hakea rostrata,PROTEACEAE,1,1,,1,,,,,,,,8,1,5,1,,3,5,0,,1,1,
,1,,Hakea rugosa,PROTEACEAE,1,1,,,,,,,,,,8,1,2.5,1,,3,5,0,,1,1,
,1,,Hakea vittata,PROTEACEAE,,,1,1,,,,,,,,8,1,2,1,,3,5,0,,1,1,
4,1,0,Isopogon ceratophyllus,PROTEACEAE,1,1,1,,,,,,,,,8,1,1,1,,1,5,3,,1,1,
4,1,0,Persoonia juniperina,PROTEACEAE,1,,,,,,,,,,,8,1,2,1,,3,5,2,,1,1,
,1,,Psilotum nudum,PSILOTACEAE,1,,,,,,,,,,,2,3,0.6,3,a,2,2,0,,0,1,
2,1,0,Pteris tremula,PTERIDACEAE,1,,,,,,,,,,,4,3,1.5,3,a,2,2,0,0.0001,0,1,
4,1,0,Clematis microphylla,RANUNCULACEAE,1,1,,,1,1,,,,,,15,1,5,1,,2,2,0,,1,1,26.18
,1,,Myosurus minimus,RANUNCULACEAE,,,,,,,1,,,,,1,5,0.15,1,,1,2,0,,1,1,
4,0,0,Ranunculus amphitrichus,RANUNCULACEAE,1,1,,,,,1,,,,,19,7,0.2,2,a,7,2,0,,1,1,
4,0,0,Ranunculus inundatus,RANUNCULACEAE,1,1,,,,,1,,,,,19,3,0.3,2,a,7,2,0,,1,1,
4,0,0,Ranunculus lappaceus,RANUNCULACEAE,1,1,1,1,,,,,,,,6,3,0.6,3,b,1,2,0,2.29,1,1,17.8
,1,,Ranunculus pachycarpus,RANUNCULACEAE,,1,,,1,,,,,,,1,5,0.4,1,,1,2,0,,1,1,
,1,,Ranunculus parviflorus,RANUNCULACEAE,,,,,,,,,,,1,1,5,0.4,1,,1,2,0,,1,1,
4,1,0,Ranunculus pumilio,RANUNCULACEAE,,1,1,,1,,1,,,,,3,5,0.35,1,,1,2,0,,1,1,
,1,,Ranunculus robertsonii,RANUNCULACEAE,,1,,,1,,,,,,,1,3,0.25,1,,4,2,0,,1,1,
4,0,0,Ranunculus sessiliflorus,RANUNCULACEAE,,,1,1,,,,,,1,,3,5,0.35,1,,4,2,0,,1,1,
3,1,0,Empodisma minus,RESTIONACEAE,,1,1,,,,,,,,,20,4,0.5,3,a,1,12,0,0.0001,0,1,
3,1,0,Hypolaena fastigiata,RESTIONACEAE,,,1,,,,,,,,,20,4,0.5,3,a,1,,0,,0,1,2.1
,1,,Lepidobolus drapetocoleus,RESTIONACEAE,,1,1,,,,,,,,,1,4,0.3,3,a,1,,0,,0,1,
,1,,Leptocarpus browii,RESTIONACEAE,,1,,1,,,,,,,,1,4,1,3,a,1,12,0,,0,1,
3,1,0,Leptocarpus tenax,RESTIONACEAE,,,1,,,,,,,,,20,4,1,3,a,1,12,0,1.5159,0,1,
,1,,Cryptandra hispidula,RHAMNACEAE,,,,,,,,,,,,7,2,0.3,1,,6,3,1,,1,1,
,1,,Cryptandra leucophracta,RHAMNACEAE,,,1,,,,,,,,,7,2,0.1,1,,6,3,0,,1,1,
,1,,Cryptandra tomentosa,RHAMNACEAE,,1,1,,,,,,,,,7,2,0.3,1,,6,3,0,,1,1,
,1,,Pomaderris obcordata,RHAMNACEAE,,,1,1,,,,,,,,8,1,3,1,,6,3,0,,1,1,
,1,,Pomaderris oraria,RHAMNACEAE,,,,1,,,,,,1,,8,1,2.5,1,,6,3,0,,1,1,
,1,,Pomaderris paniculosa ssp. paniculosa,RHAMNACEAE,,,,1,,,,,,1,,8,1,1.8,1,,6,3,0,,1,1,
,1,,Spyridium coactilifolium,RHAMNACEAE,,1,1,,,,,,,,,8,1,1,1,,6,3,0,,1,1,
4,1,0,Spyridium parvifolium,RHAMNACEAE,1,,,,,,,,,,,8,1,3,1,,6,3,0,,1,1,9.877
,1,,Spyridium phylicoides,RHAMNACEAE,,1,1,,1,,,,,,,7,2,1,1,,6,3,0,,1,1,
,1,,Spyridium spathulatum,RHAMNACEAE,1,1,,,,,,,,,,8,1,2,1,,6,3,0,,1,1,
,1,,Spyridium subochreatum,RHAMNACEAE,,1,1,1,,,,,,,,8,1,1.1,1,,6,3,0,,1,1,
,1,,Spyridium thymifolium,RHAMNACEAE,1,1,,,,,,,,,,7,1,0.5,1,,6,3,0,,1,1,
,1,,Spyridium tricolor,RHAMNACEAE,,,,,,,,,,,,8,1,3,1,,6,3,0,,1,1,
,1,,Spyridium vexilliferurn,RHAMNACEAE,1,1,,,,,,,,,,7,2,0.5,1,,6,3,0,,1,1,
,1,,Trymalium wayae,RHAMNACEAE,,,,,,,,,,,,8,1,2,1,,6,3,0,,1,1,
4,1,0,Acaena agnipila,ROSACEAE,1,1,,,1,,,,,,,3,3,0.5,1,,4,2,0,,0,1,
,1,,Acaena anserovina,ROSACEAE,,1,,,1,,,,,,,1,3,0.4,1,,4,2,0,,0,1,
4,1,0,Acaena echinata,ROSACEAE,1,1,,,1,,,,,,,3,3,0.4,1,,4,2,0,9.68,0,1,
4,1,0,Acaena novae-zelandiae,ROSACEAE,1,1,1,1,1,,,,,1,,1,3,0.05,2,a,4,2,0,0.06,0,1,11.87
4,1,0,Acaena ovina,ROSACEAE,1,1,,,1,,,,,,,3,3,0.6,1,,4,2,0,0.03,0,1,17.87
,1,,Acaena sanguisorbae,ROSACEAE,,1,,,1,,,,,,,1,3,0.1,2,a,4,2,0,,0,1,
4,1,0,Aphanes australiana,ROSACEAE,1,1,,,,,,,,,,3,5,0.1,1,,4,2,0,57,1,1,
4,1,0,Rubus parvifolius,ROSACEAE,1,1,1,,,,,,,1,,15,1,1,2,a,3,2,2,1.24,1,1,18.94
4,1,0,Asperula conferta,RUBIACEAE,1,1,,,1,1,,,,,,1,3,0.3,1,,1,2,1,,1,1,
4,1,0,Galium gaudichaudii,RUBIACEAE,1,,,,,,,,,,,1,3,0.4,1,,4,2,1,,1,1,
4,1,0,Galium migrans,RUBIACEAE,1,1,1,1,,,,,,1,,1,3,0.15,3,a,4,2,1,,1,1,
4,1,0,Opercularia ovata,RUBIACEAE,1,1,,,,,,,,,,3,3,0.3,3,a,6,2,0,,1,1,
,1,,Opercularia scabrida,RUBIACEAE,,,1,,,,,,,,,4,4,0.25,3,a,6,2,0,,1,1,
,1,,Opercularia turpis,RUBIACEAE,,1,1,,,1,,,,,,4,4,0.3,3,a,6,2,0,,1,1,
4,1,0,Opercularia varia,RUBIACEAE,1,,1,1,,,,,,,,3,3,0.3,3,a,6,2,0,0.8,1,1,20.21
3,1,0,Ruppia megacarpa,RUPPIACEAE,,,,,,,,1,,,,19,7,0.3,3,a,3,2,0,,0,1,
3,1,0,Ruppia polycarpa,RUPPIACEAE,,,,,,,,1,,,,19,7,0.4,3,a,3,2,0,,0,1,
,1,,Boronia coerulescens ssp. coerulescens,RUTACEAE,,1,,1,,,,,,,,7,2,0.5,1,,8,2,0,,1,1,
,1,,Boronia edwardsii,RUTACEAE,1,1,1,,,,,,,,,7,2,0.5,1,,8,2,0,,1,1,
,1,,Boronia filifolia,RUTACEAE,,,,1,,,,,,,,7,2,0.5,1,,8,2,0,,1,1,
,1,,Boronia inornata,RUTACEAE,,1,1,,,,,,,,,7,2,0.6,1,,8,2,0,,1,1,
,1,,Boronia nana,RUTACEAE,1,,,1,,,,,,,,7,2,0.25,1,,8,2,0,,1,1,
4,1,0,Correa alba,RUTACEAE,,,,,,1,,,,,,8,1,2,1,,8,2,0,,1,1,
,1,,Correa calycina,RUTACEAE,,,,,,,,,,1,,8,1,2,1,,3,2,0,,1,1,
,1,,Correa decumbens,RUTACEAE,1,1,,,,,,,,,,8,1,3,1,,3,2,0,,1,1,
4,0,0,Correa glabra,RUTACEAE,,,1,1,,,,,,1,,8,1,3,1,,8,2,0,,1,1,
4,1,0,Correa reflexa s.l.,RUTACEAE,1,1,1,1,,,,,,,,8,1,2,1,,6,2,0,13.351,1,1,10.82
,1,,Eriostemon angustifolius ssp. angustifolius,RUTACEAE,,1,1,,,,,,,,,7,1,0.6,1,,6,2,0,,1,1,
,1,,Eriostemon pungens,RUTACEAE,,1,,,,,,,,,,7,1,0.6,1,,6,2,0,,1,1,
,1,,Phebalium hillebrandii,RUTACEAE,,1,,,,,,,,,,8,1,0.6,1,,8,2,0,,1,1,
,1,,Philotheca brevifolius,RUTACEAE,,1,,,,,,,,,,8,1,1,1,,6,2,0,,1,1,
,0,,Zieria veronicea,RUTACEAE,,,1,,,,,,,,,7,2,0.6,1,,6,,0,,1,1,
,1,1,Salvinia molesta,SALVINIACEAE,,,,,,,1,,,,,19,7,0.1,2,a,7,2,0,,1,1,
,0,,Choretrum glomeratum,SANTALACEAE,,1,,,,,,,,,,10,1,2,1,,3,7,0,,,1,
4,1,0,Exocarpos cupressiformis,SANTALACEAE,1,1,1,,,,,,,,,17,1,10,1,,3,7,0,57,0,1,5.4
,1,,Exocarpus aphyllus,SANTALACEAE,,1,,,,,,,,,,9,1,3.5,1,,3,7,0,,0,1,
,1,,Exocarpus sparteus,SANTALACEAE,1,1,,,,,,,,,,9,1,6,1,,3,7,0,,0,1,
,1,,Leptomeria aphylla,SANTALACEAE,1,1,1,,,,,,,,,8,1,1.5,1,,3,7,1,,,1,
,1,,Santalum acuminatum,SANTALACEAE,,,1,1,,,,,,,,9,1,5,1,,3,7,0,,1,1,
,1,,Santalum murrayanum,SANTALACEAE,,,1,,,,,,,,,9,1,4,1,,3,7,0,,1,1,
,1,,Dodonaea bursariifolia,SAPINDACEAE,,,1,,,,,,,,,8,1,1.5,1,,2,2,0,,0,1,
,1,,Dodonaea hexandra,SAPINDACEAE,,1,,,,,,,,,,7,2,0.6,1,,2,2,0,,0,1,
4,1,0,Dodonaea viscosa ssp cuneata,SAPINDACEAE,1,1,1,,,,,,,,,8,1,3,1,,2,2,0,,0,1,8.81
4,1,0,Dodonaea viscosa ssp spatulata,SAPINDACEAE,1,1,,,,,,,,1,,8,1,4,1,,2,2,0,,0,1,7.58
,1,,Dodonaea viscosa ssp. angustissima,SAPINDACEAE,1,1,1,,,,,,,,,9,1,4,1,,2,2,0,,0,1,
2,1,0,Schizaea fistulosa,SCHIZAEACEAE,,,1,,,,,,,,,4,4,0.6,3,a,2,2,0,0.0001,0,1,
,1,,Derwentia derwentiana ssp. homalodonta,SCROPHULARIACEAE,,,,,,,,,,1,,3,1,2,1,,1,,0,,1,2,
,1,,Euphrasia collina ssp. osbornii,SCROPHULARIACEAE,,1,,,,,,,,,,17,1,0.8,1,,1,2,0,,1,2,
4,1,0,Gratiola peruviana,SCROPHULARIACEAE,,,,,,,,,,1,,1,2,0.3,2,a,1,2,0,,1,2,
4,1,0,Limosella australis,SCROPHULARIACEAE,,,,,,,1,,,,,19,7,0.06,2,a,1,2,0,,1,2,
4,1,0,Mimulus repens,SCROPHULARIACEAE,,,,,,,1,1,,1,,1,3,0.05,2,a,1,2,0,,1,2,
,0,,Stemodia florulenta,SCROPHULARIACEAE,,,,,,,,,,,,4,5,0.8,1,,1,2,0,,1,2,
4,1,0,Veronica gracilis,SCROPHULARIACEAE,1,1,1,1,1,,,,,1,,3,2,0.3,3,a,1,2,0,,1,2,
2,1,0,Selaginella gracillima,SELAGINELLACEAE,,,,,,,1,,,,,3,5,0.06,1,,3,12,0,0.0001,0,1,
,0,,Anthocercis angustifolia,SOLANACEAE,,1,,,,,,,,,,8,1,2.5,1,,2,2,0,,1,1,
,0,,Lycium australe,SOLANACEAE,,,,,,,,1,,,,8,1,2.5,1,,3,2,3,,1,1,
,1,,Nicotiana goodspeedii,SOLANACEAE,,,,,,,,,,,,4,2,0.7,1,,1,2,0,,1,1,
,1,,Nicotiana maritima,SOLANACEAE,,,,,,1,,,,,,1,5,0.7,1,,1,2,0,,1,1,
,1,,Solanum cinereum,SOLANACEAE,,1,,,,,,,,,,8,1,1,3,a,3,2,3,,1,1,
4,1,0,Solanum laciniatum,SOLANACEAE,1,1,1,,,,,,,1,,8,1,3,1,,3,2,0,,1,1,
,1,,Stackhousia aspericocca ssp. A,STACKHOUSIACEAE,1,1,,,,,,,,,,3,3,0.7,1,,1,2,0,,1,1,
,0,,Stackhousia aspericocca ssp.B,STACKHOUSIACEAE,1,1,,,,,,,,,,3,3,0.7,1,,1,2,0,,1,1,
4,1,0,Stackhousia monogyna,STACKHOUSIACEAE,1,1,,,1,,,,,,,3,3,0.6,1,,1,2,0,,1,1,
4,1,0,Stackhousia sp 1 sensu Fl. Victoria 4:51 (1999),STACKHOUSIACEAE,,1,,,1,,,,,,,3,3,0.5,3,a,1,2,0,,1,1,
,1,,Stackhousia subterranea,STACKHOUSIACEAE,,1,,,,,,,,,,3,3,0.4,3,a,1,2,0,,1,1,
4,1,0,Lasiopetalum baueri,STERCULIACEAE,,,,,,1,,,,,,8,1,1.5,1,,6,3,0,,1,1,
,1,,Lasiopetalum behrii,STERCULIACEAE,,1,,,,,,,,,,8,1,1.5,1,,6,3,0,,1,1,
,1,,Thomasia petalocalyx,STERCULIACEAE,,,1,,,,,,,,,8,1,1,1,,1,3,1,,1,1,
4,1,0,Levenhookia dubia,STYLIDIACEAE,1,,1,,1,,,,,,,1,5,0.08,1,,2,2,0,,1,1,
,1,,Levenhookia pusilla,STYLIDIACEAE,,,,,,,,,,,,4,5,0.05,1,,2,2,0,,1,1,
,1,,Stylidium calcaratum,STYLIDIACEAE,1,1,,,,,,,,,,1,5,0.08,1,,1,2,0,,1,1,
4,1,0,Stylidium despectum,STYLIDIACEAE,,,,,,,1,,,1,,3,5,0.12,1,,1,2,0,,1,1,
4,1,0,Stylidium graminifolium,STYLIDIACEAE,1,1,,,1,,,,,,,6,3,0.3,3,a,1,2,0,0.17,1,1,5.51
4,1,0,Stylidium inundatum,STYLIDIACEAE,,,1,1,,,,,,,,1,5,0.14,1,,1,2,0,,1,1,
4,1,0,Pimelea curviflora,THYMELAEACEAE,1,1,,,1,,,,,,,8,1,1.5,1,,1,2,0,1.47,1,1,
4,1,0,Pimelea flava ssp flava,THYMELAEACEAE,1,,,,,,,,,,,8,1,2.5,1,,1,2,0,,1,1,
,1,,Pimelea flava ssp. dichotoma,THYMELAEACEAE,1,,,,,,,,,,,8,1,1,1,,1,2,0,,1,1,
4,1,0,Pimelea glauca,THYMELAEACEAE,,,,,1,1,,,,,,8,1,1,1,,1,2,0,2.545,1,1,
4,1,0,Pimelea humilis,THYMELAEACEAE,1,1,,,,,,,,,,7,2,0.5,1,,1,2,0,1.84,1,1,
4,1,0,Pimelea linifolia ssp linifolia,THYMELAEACEAE,1,,1,1,,,,,,1,,8,1,1.2,1,,6,2,0,2.79,1,1,9.33
,1,,Pimelea micrantha,THYMELAEACEAE,,1,,,,,,,,,,7,2,0.5,1,,1,2,0,,1,1,
,1,,Pimelea microcephala,THYMELAEACEAE,,1,,,,,,,,,,8,1,4,1,,1,2,0,,1,1,
4,1,0,Pimelea octophylla,THYMELAEACEAE,,1,,1,,,,,,,,8,1,1,1,,1,2,0,,1,1,
4,1,0,Pimelea phylicoides,THYMELAEACEAE,,,,1,,,,,,,,7,2,0.5,1,,1,2,0,,1,1,
4,1,0,Pimelea serpyllifolia ssp serpyllifolia,THYMELAEACEAE,,,1,1,,1,,,,,,8,1,1.5,1,,1,2,0,,1,1,
,1,,Pimelea simplex,THYMELAEACEAE,,,,,,,,,,,,7,2,0.5,1,,1,2,0,,1,1,
,1,,Pimelea stricta,THYMELAEACEAE,1,1,1,,,,,,,,,8,1,1.5,1,,1,2,0,,1,1,
,1,,Tetratheca pilosa ssp. pilosa,TREMANDRACEAE,1,1,,,,,,,,,,7,1,0.6,3,a,6,1,0,,1,1,
3,1,0,Typha domingensis,TYPHACEAE,,,1,1,1,,1,,,,,3,3,3,3,a,2,2,0,,0,1,
3,1,0,Typha orientalis,TYPHACEAE,,,,,,,,,,1,,3,3,4.5,3,a,2,2,0,,0,1,
4,1,0,Parietaria debilis,URTICACEAE,1,1,1,1,,,,,,,,4,5,0.3,1,,1,2,0,,0,1,
4,1,0,Avicennia marina ssp australasica,VERBENACEAE,,,,,,,,1,,,,8,1,8,1,,1,2,0,,1,1,
,1,,Verbena officinalis,VERBENACEAE,,,,,,,,,,,,3,2,0.9,1,,1,2,0,,1,1,
,1,,Hybanthus floribundus ssp. floribundus,VIOLACEAE,,,1,1,,,,,,,,8,1,1.5,1,,1,2,0,,1,1,
,1,,Hymenanthera dentata,VIOLACEAE,,1,,,,,,,,,,9,1,2,1,,6,,0,,1,1,
4,1,0,Viola cleistogamoides,VIOLACEAE,1,,1,1,,,,,,,,1,3,0.05,2,a,6,2,0,,1,1,
4,1,0,Viola hederacea,VIOLACEAE,1,1,1,1,,,,,,,,1,3,0.15,2,a,6,2,0,0.34,1,1,13.66
4,0,0,Viola sieberiana,VIOLACEAE,1,,,,,,,,,,,1,3,0.05,2,a,6,2,0,,1,1,
,1,,Lomandra collina,XANTHORRHOEACEAE,,1,,,,,,,,,,1,3,0.5,3,a,6,2,0,,1,1,
,1,,Lomandra densiflora,XANTHORRHOEACEAE,1,1,,,,,,,,,,2,3,0.6,3,a,6,2,0,,1,1,
,1,,Lomandra effusa,XANTHORRHOEACEAE,,,1,1,,,,,,,,2,3,0.8,3,a,6,2,0,,1,1,
,1,,Lomandra fibrata,XANTHORRHOEACEAE,1,,,,,,,,,,,1,3,0.5,3,a,6,2,0,,1,1,
3,1,0,Lomandra filiformis,XANTHORRHOEACEAE,1,1,,,,,,,,1,,6,3,0.45,3,a,6,12,0,12.97,1,1,4.71
3,1,0,Lomandra glauca,XANTHORRHOEACEAE,1,1,1,1,,,,,,,,6,3,0.3,3,a,6,2,0,5.2076,1,1,
,1,,Lomandra juncea,XANTHORRHOEACEAE,,,1,,,,,,,,,1,3,0.5,3,a,6,2,0,,1,1,
,1,,Lomandra leucocephala ssp. robusta,XANTHORRHOEACEAE,,,1,,,1,,,,,,2,3,0.8,3,a,6,2,0,,1,1,
3,1,0,Lomandra micrantha ssp micrantha,XANTHORRHOEACEAE,,1,,,1,,,,,,,6,3,0.7,3,a,6,2,0,,1,1,
,1,,Lomandra micrantha ssp. tuberculata,XANTHORRHOEACEAE,,1,,,1,,,,,,,2,3,0.8,3,a,6,2,0,,1,1,
,1,,Lomandra multiflora ssp. dura ,XANTHORRHOEACEAE,1,1,,,,,,,,,,2,3,0.8,3,a,6,2,0,,1,1,
3,1,0,Lomandra nana,XANTHORRHOEACEAE,,,,,1,,,,,,,6,3,0.17,3,a,6,2,0,0.638,1,1,7.135
,1,,Lomandra sororia,XANTHORRHOEACEAE,1,1,1,,,,,,,,,1,3,0.4,3,a,6,2,0,,1,1,
,1,,Xanthorrhoea quadrangulata,XANTHORRHOEACEAE,,1,1,,,,,,,,,9,1,2,1,,1,2,0,,1,1,
,1,,Xanthorrhoea semiplana ssp. semiplana,XANTHORRHOEACEAE,1,1,1,,,,,,,,,6,1,1,1,,1,2,0,,1,1,
,1,,Xanthorrhoea semiplana ssp. Tateana,XANTHORRHOEACEAE,1,1,1,,,,,,,,,9,1,6,1,,1,2,0,,1,1,
3,1,0,Xyris operculata,XYRIDACEAE,,,,1,,,,,,,,6,3,0.6,1,,1,12,0,,1,1,
,1,,Lepilaena australis,ZANNICHELLIACEAE,,,,,,,1,,,,,18,7,0.7,3,a,7,,0,,0,1,
,1,,Nitraria billardierei,ZYGOPHYLLACEAE,,,1,,,,,,,,,8,1,2,1,,3,,1,,1,2,
,1,,Zygophyllum aurantiacum,ZYGOPHYLLACEAE,1,1,1,,,1,,,,,,8,1,0.7,1,,2,2,0,,1,2,
,1,,Zygophyllum billardierei,ZYGOPHYLLACEAE,,,1,1,,,,,,,,15,1,0.6,1,,2,2,0,,1,2,
,1,,Zygophyllum confluens,ZYGOPHYLLACEAE,,,,,,,,,,,,7,1,0.7,1,,1,2,0,,1,2,
,1,,Zygophyllum glaucum,ZYGOPHYLLACEAE,,1,,,,,,,,,,3,1,0.8,1,,2,2,0,,1,2,
