Site,Species,Latitude,Longitude,Reference.s.,Asat_area_micromol.m2.s,gsw_mmol.m2.s,CiCa,Vcmax25_micromol.m2.s,LMA_g.m2,LeafN_area_g.m2,LeafP_area_g.m2,PNUE,PPUE,MAP,MAT,MI,Radiation,AET,PET,GDD0,Isothermality,Max.Temp,Min.Temp,Temp.Seasonality,VPD,Soil.Phosphorus,Soil.Nitrogen,pH,X.Clay,X.Sand,X.Silt,ECE,BDW,SOC,source_id,collection_date
Blue Mountains,Symphionema montanum,-33.63,150.28,"Leishman, M. R., Thomson, V. P., & Cooke, J. (2010). Native and exotic invasive plants have fundamentally similar carbon capture strategies. Journal of Ecology, 98(1), 28-42.",1.932,34.02,0.68745448,9.7154316,NA,NA,NA,NA,NA,1165.818643,11.96973145,1.02159332,16.61831268,940.8542084,1141.176846,144.0293647,41.90342097,16.64027629,7.371030024,72.54482806,0.343525357,324.047332,1866.79254,4.173676491,0.415519178,56.35417684,16.79121971,8.471030235,1.094932596,3.953613202,Leishman_2010,2010
Bothwell,Acacia dealbata,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,11.65,169.505,0.557780644,68.38307203,96.5,NA,0.089,NA,130.8988764,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Aotus ericoides,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,11.443,100.536,0.520888212,65.90975953,151.2,NA,0.06,NA,190.7166667,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Banksia marginata,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,17.032,185.687,0.603385693,86.50307042,166.3,NA,0.098,NA,173.7959184,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Bossiaea cinerea,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,6.767,72.358,0.610542777,33.29919066,108.8,NA,0.051,NA,132.6862745,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Cassinia aculeata,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,10.588,80.407,0.424575163,77.09090809,89.5,NA,0.109,NA,97.13761468,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Daviesia latifolia,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,12.81,168.567,0.544733973,74.19558395,120.3,NA,0.073,NA,175.4794521,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Epacris impressa,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,4.052,39.178,0.548577188,21.94758338,103.1,NA,0.037,NA,109.5135135,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Eucalyptus pauciflora,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,12.217,96,0.410183048,94.74918823,210.9,NA,0.198,NA,61.7020202,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Eucalyptus rubida,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,12.276,101.25,0.429188025,91.64415931,155.9,NA,0.161,NA,76.2484472,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Eucalyptus tenuiramis,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,13.304,135.16,0.481219013,90.7701825,179.6,NA,0.178,NA,74.74157303,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Exocarpos cupressiformis,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,4.477,73.162,0.639241427,20.72438467,266.7,NA,0.256,NA,17.48828125,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Leucopogon ericoides,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,9.689,89.684,0.518739971,56.51321439,112.3,NA,0.075,NA,129.1866667,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Leucopogon virgatus,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,7.578,104.841,0.684984771,33.09169068,116.7,NA,NA,NA,NA,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Bothwell,Persoonia juniperina,-42.39,147.05,Gleason et al. 2012 Func Ecol; Gleason et al. 2013 Int J of Plant Sci,2.806,32.259,0.70032569,12.08592897,216.5,NA,0.156,NA,17.98717949,546.2601584,10.18595588,0.60501929,13.99831796,508.6025544,902.8805654,119.7087425,50.60747824,15.75926904,4.530572546,60.18819061,0.320361086,102.848,1158.680171,3.24,0.312553167,62.08700307,9.549658457,13.9266421,1.313483159,3.493284702,Gleason_2012; Gleason_2013,2012/2013
Boulia,Corymbia aparrerinja,-22.59,139.5,Cernusak et al. 2006 PCE; Cernusak et al. 2011 Agricultural and Forest Meteorology,NA,NA,NA,NA,NA,2.06,NA,NA,NA,266.5298878,24.4459957,0.132943492,22.46934392,462.3472192,2004.835925,292.5817313,47.14479382,31.86586509,16.98160977,92.70070458,1.901392044,198.1562438,310.0686396,5.637301286,0.157902718,69.65107218,7.580354532,14.3202556,1.48700587,0.697230438,Cernusak_2006; Cernusak_2011,2006/2011
Boulia,Corymbia terminalis,-22.59,139.5,Cernusak et al. 2006 PCE; Cernusak et al. 2011 Agricultural and Forest Meteorology,NA,NA,NA,NA,NA,1.74,NA,NA,NA,266.5298878,24.4459957,0.132943492,22.46934392,462.3472192,2004.835925,292.5817313,47.14479382,31.86586509,16.98160977,92.70070458,1.901392044,198.1562438,310.0686396,5.637301286,0.157902718,69.65107218,7.580354532,14.3202556,1.48700587,0.697230438,Cernusak_2006; Cernusak_2011,2006/2011
Callitris,Acacia effusifolia,-30.18,120.71,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,7.176657698,69.405158,0.547724362,35.09716857,373.8544474,5.740219641,0.141093252,1.250240957,50.86464174,301.2915644,19.21522922,0.185479433,20.06310149,424.6072049,1624.393384,228.7741544,45.35748012,25.95953085,12.30598292,91.28435318,1.234725465,131.1373059,386.7264713,5.397780736,0.150606394,79.72559102,4.120767514,7.18847084,1.496140758,0.768896858,Togashi_2015,2015
Callitris,Acacia rhodophloia,-30.18,120.71,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,6.44893407,58.727064,0.524298368,35.96622688,355.7276368,5.899409077,0.127502818,1.093149159,50.57875718,301.2915644,19.21522922,0.185479433,20.06310149,424.6072049,1624.393384,228.7741544,45.35748012,25.95953085,12.30598292,91.28435318,1.234725465,131.1373059,386.7264713,5.397780736,0.150606394,79.72559102,4.120767514,7.18847084,1.496140758,0.768896858,Togashi_2015,2015
Callitris,Alyxia buxifolia,-30.18,120.71,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,12.55012837,157.405129,0.639794998,79.53527549,327.6595745,4.8194849,0.095861395,2.604039359,130.9195256,301.2915644,19.21522922,0.185479433,20.06310149,424.6072049,1624.393384,228.7741544,45.35748012,25.95953085,12.30598292,91.28435318,1.234725465,131.1373059,386.7264713,5.397780736,0.150606394,79.72559102,4.120767514,7.18847084,1.496140758,0.768896858,Togashi_2015,2015
Callitris,Callitris columellaris,-30.18,120.71,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,8.323556783,70.41840238,0.471647937,60.88760597,609.69361,NA,NA,NA,NA,301.2915644,19.21522922,0.185479433,20.06310149,424.6072049,1624.393384,228.7741544,45.35748012,25.95953085,12.30598292,91.28435318,1.234725465,131.1373059,386.7264713,5.397780736,0.150606394,79.72559102,4.120767514,7.18847084,1.496140758,0.768896858,Togashi_2015,2015
Callitris,Eucalyptus  griffithsii,-30.18,120.71,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,11.0834246,112.019495,0.556640201,47.56883285,413.1065254,3.94850066,0.132194088,2.806995757,83.84205948,301.2915644,19.21522922,0.185479433,20.06310149,424.6072049,1624.393384,228.7741544,45.35748012,25.95953085,12.30598292,91.28435318,1.234725465,131.1373059,386.7264713,5.397780736,0.150606394,79.72559102,4.120767514,7.18847084,1.496140758,0.768896858,Togashi_2015,2015
Callitris,Olearia muelleri,-30.18,120.71,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,10.70638337,90.607625,0.48317883,64.07445148,266.8940754,5.210518553,0.281521312,2.054763506,38.0304542,301.2915644,19.21522922,0.185479433,20.06310149,424.6072049,1624.393384,228.7741544,45.35748012,25.95953085,12.30598292,91.28435318,1.234725465,131.1373059,386.7264713,5.397780736,0.150606394,79.72559102,4.120767514,7.18847084,1.496140758,0.768896858,Togashi_2015,2015
Callitris,Olearia pimeleoides,-30.18,120.71,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,8.927132599,59.353433,0.362520732,95.48907501,226.0497956,5.286831509,0.129918861,1.688560073,68.71313789,301.2915644,19.21522922,0.185479433,20.06310149,424.6072049,1624.393384,228.7741544,45.35748012,25.95953085,12.30598292,91.28435318,1.234725465,131.1373059,386.7264713,5.397780736,0.150606394,79.72559102,4.120767514,7.18847084,1.496140758,0.768896858,Togashi_2015,2015
Callitris,Phebalium  canaliculatum,-30.18,120.71,TERN: http://supersites.tern.org.au/knb/metacat/supersite.302.3/html,8.100376239,69.17927,0.498179637,48.51526012,401.5267176,6.609477149,0.065388575,1.225569899,123.8806052,301.2915644,19.21522922,0.185479433,20.06310149,424.6072049,1624.393384,228.7741544,45.35748012,25.95953085,12.30598292,91.28435318,1.234725465,131.1373059,386.7264713,5.397780736,0.150606394,79.72559102,4.120767514,7.18847084,1.496140758,0.768896858,Togashi_2015,2015
Calperum mallee,Beyeria opaca,-34,140.59,Bloomfield et al. 2018 Functional Ecology,6.219375,63.2125,0.534375,36.81056939,171.8175,2.40875,0.09621875,2.581992735,64.63786944,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Dodonaea angustissima,-34,140.59,Bloomfield et al. 2018 Functional Ecology,7.495,77.83125,0.5275,45.2985444,145.205,2.497625,0.12571875,3.000850808,59.61720109,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Dodonaea bursariifolia,-34,140.59,Bloomfield et al. 2018 Functional Ecology,8.928125,111.99375,0.600625,45.0068921,191.07625,2.8986875,0.097925,3.080057785,91.17309165,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Eremophila glabra,-34,140.59,Bloomfield et al. 2018 Functional Ecology,7.319375,97.83125,0.65375,35.6276483,163.94875,2.6644375,0.15934375,2.747061997,45.93449696,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Eucalyptus dumosa,-34,140.59,Bloomfield et al. 2018 Functional Ecology,11.005,102.20625,0.489375,73.86622252,414.18625,3.7793125,0.15475625,2.911905274,71.11182909,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Eucalyptus socialis,-34,140.59,Bloomfield et al. 2018 Functional Ecology,11.24,136.78125,0.555625,68.55220984,349.114375,3.433125,0.144525,3.273985072,77.77201176,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Grevillea huegelii,-34,140.59,Bloomfield et al. 2018 Functional Ecology,8.859,115.17,0.644,43.48080685,387.049,3.373,0.11551,2.626445301,76.69465847,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Myoporum platycarpum,-34,140.59,Bloomfield et al. 2018 Functional Ecology,12.99071429,148.3571429,0.586428571,72.05618722,224.2685714,3.435428571,0.147828571,3.781395542,87.87688442,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Senna artemisioides,-34,140.59,Bloomfield et al. 2018 Functional Ecology,NA,78.28,0.562666667,53.3288689,283.366875,4.67075,0.223125,NA,NA,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Calperum mallee,Triodia irritans,-34,140.59,Bloomfield et al. 2018 Functional Ecology,9.828125,62.175,0.35,95.14179332,309.686875,3.0558125,0.18343125,3.216206819,53.57933831,260.0511443,17.25494096,0.177566376,18.78458331,371.151902,1464.529206,207.4240641,49.25556634,24.34256199,10.1782015,82.19647393,0.933881936,185.5704375,558.2158143,7.6,0.169509441,79.50661469,6.916268349,11.93214639,1.454260349,0.94948856,Bloomfield_2018,2018
Cape Tribulation,Acmena graveolens,-16.08,145.46,Atkin et al. 2015 New Phyt,12.9425,258.25,NA,52.89399782,152.4,2.9725,0.185,4.354079058,69.95945946,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Atkin_2015,2015
Cape Tribulation,Alstonia scholaris,-16.08,145.46,"Atkin et al. 2015 New Phyt; Gray, Wright et al. 2019 AoB PLANTS",NA,227.39,0.685,57.15907976,116.9074337,NA,NA,NA,NA,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Atkin_2015; Gray_2019,2015/2019
Cape Tribulation,Argyrodendron peralatum,-16.08,145.46,"Atkin et al. 2015 New Phyt; Gray, Wright et al. 2019 AoB PLANTS",11.3225,182.1916667,0.636,50.25547652,187.2186224,NA,NA,NA,NA,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Atkin_2015; Gray_2019,2015/2019
Cape Tribulation,Brombya platynema,-16.08,145.46,"Gray, Wright et al 2019 AoB PLANTS",10.526,240.98,0.708,43.51572461,104.0937781,NA,NA,NA,NA,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Gray_2019,2019
Cape Tribulation,Cardwellia sublimis,-16.08,145.46,"Atkin et al. 2015 New Phyt; Gray, Wright et al. 2019 AoB PLANTS",NA,329.44,0.75,45.982645,133.0452202,NA,NA,NA,NA,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Atkin_2015; Gray_2019,2015/2019
Cape Tribulation,Castanospermum australe,-16.08,145.46,"Atkin et al. 2015 New Phyt; Gray, Wright et al. 2019 AoB PLANTS",12.05416667,172.075,0.586,56.80966833,108.740818,NA,NA,NA,NA,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Atkin_2015; Gray_2019,2015/2019
Cape Tribulation,Cleistanthus myrianthus,-16.08,145.46,"Gray, Wright et al 2019 AoB PLANTS",7.808,118.76,0.676,32.68565662,89.10092132,NA,NA,NA,NA,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Gray_2019,2019
Cape Tribulation,Cryptocarya mackinnoniana,-16.08,145.46,"Atkin et al. 2015 New Phyt; Gray, Wright et al. 2019 AoB PLANTS",13.515,265.775,0.698,54.93263117,193.8245601,NA,NA,NA,NA,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Atkin_2015; Gray_2019,2015/2019
Cape Tribulation,Cryptocarya murrayi,-16.08,145.46,"Gray, Wright et al 2019 AoB PLANTS",12.814,184.52,0.644,57.41244884,167.0721582,NA,NA,NA,NA,3410.098105,25.63885461,2.168181118,17.07075088,1331.350916,1572.792087,304.1194903,50.16567171,28.78696243,22.01743868,38.46444833,0.771076607,406.95594,968.0685401,4.2,0.83103323,46.18162409,23.24985441,3.390132189,1.215970596,4.625207504,Gray_2019,2019
