"genus_root","taxon_name","text","life_history_a","life_history_f","parasitic_a","parasitic_f","plant_growth_form_a","plant_growth_form_f","plant_growth_substrate_a","plant_growth_substrate_f","sex_type_a","sex_type_f","stem_growth_habit_a","stem_growth_habit_f","woodiness_a","woodiness_f"
"Briza","Briza maxima"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. water, wind, mammals, slashing. photosynthetic pathway. c3. seedbank persistence. medium, up to 3 years. fire response. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Bromus","Bromus catharticus"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. alternatively spray plants at 3-5 leaf stage with fusilade® forte at 16 ml/10 l or 800 ml/ha (based on 500 l of water/ha) + wetting agent or for generic fluazifop-p (212g/l active ingredient) 10ml/10l or 500ml/ha + wetting agent. repeat the following year if required. an early and late application may be required where two bromus species are present. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Bromus","Bromus madritensis"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. generally only locally dispersed, but may also possibly be spread water, animals. photosynthetic pathway. c3. seedbank persistence. short, usually less than one year. fire response. known to increase in abundance post-fire due to mass seed germination and reduced competition. notes. may increase fire frequency and cause declines in native plant diversity. lacks shade tolerance and is susceptible to frost. produces prolific seed. hand pull plants or in degraded areas use 1% glyphosate on seedlings, young plants or when flowering. alternatively spray plants at 3-5 leaf stage with fusilade® forte at 16 ml/10 l or 800 ml/ha (based on 500 l water/ha) + wetting agent or for generic fluazifop-p (212g/l active ingredient) 10ml/10l or 500ml/ha + wetting agent. an early and late application may be required where two bromus species are present. short-term viability of the seedbank and low survivability in crowded sites make eradication feasible. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Bromus","Bromus diandrus"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. mammals, wind, machinery, clothing, contaminated crop seed. photosynthetic pathway. c3. seedbank persistence. short, days to 2 years. fire response. hand pull plants. alternatively spray plants at 3-5 leaf stage with fusilade® forte at 16 ml/10 l or 800 ml/ha (based on 500 l water/ha) + wetting agent or for generic fluazifop-p (212g/l active ingredient) 10ml/10l or 500ml/ha + wetting agent. an early and late application may be required where two bromus species are present. repeat the following year if required. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Bromus","Bromus alopecuros"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. photosynthetic pathway. c3. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Bromus","Bromus hordeaceus"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. mammals, wind. photosynthetic pathway. c3. seedbank persistence. short, days to 1 year. fire response. fire creates suitable conditions for mass germination of seed. alternatively spray plants at 3-5 leaf stage with fusilade® forte at 16 ml/10 l or 800 ml/ha (based on 500 l water/ha) + wetting agent or for generic fluazifop-p (212g/l active ingredient) 10ml/10l or 500ml/ha + wetting agent. repeat the following year if required. an early and late application may be required where two bromus species are present. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Bromus","Bromus rubens"," general biology. growth form. grass. life form. annual, caespitose. reproduction. seed. dispersal. water, mammals including livestock, contaminated seed grain, forage, wind. photosynthetic pathway. c3. seedbank persistence. short, less than one year. fire response. fire creates conditions suitable for mass germination of seed. notes. hand pull plants or in degraded areas use 10 ml/10 l of glyphosate on seedlings, young plants or when flowering. alternatively spray plants at 3-5 leaf stage with fusilade® forte at 16 ml/10 l or 800 ml/ha (based on 500 l water/ha) + wetting agent or for generic fluazifop-p (212g/l active ingredient) 10ml/10l or 500ml/ha + wetting agent. an early and late application may be required where two bromus species are present. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","graminoid","grass","","","","","caespitose","caespitose","herbaceous","inferred_from_growth_form"
"Buddleja","Buddleja madagascariensis"," general biology. growth form. shrub. reproduction. stem fragments. dispersal. water, garden refuse. toxicity. can cause throat allergies in humans. vegetative regeneration strategy. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Buddleja","Buddleja dysophylla"," general biology. growth form. shrub. reproduction. ","perennial","inferred_from_growth_form","","","shrub","shrub","","","","","","","woody",""
"Cakile","Cakile maritima"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","","","herbaceous",""
"Callitris","Callitris columellaris"," general biology. growth form. tree. reproduction. seed. dispersal. wind, water. hot fire kills mature plants. seed is released from the canopy and germinates rapidly in the post fire environment. ","perennial","inferred_from_growth_form","","","tree","tree","","","","","","","woody",""
"Canna","Canna xgeneralis"," general biology. growth form. herb. life form. perennial. reproduction. rhizome, possibly seed. dispersal. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","perennial","perennial","","","herb","herb","","","","","rhizomatous","rhizome","herbaceous",""
"Cardiospermum","Cardiospermum grandiflorum"," general biology. growth form. vine. reproduction. seed. dispersal. water, wind, garden waste. vegetative regeneration strategy. coppices/resprouts. seedbank persistence. ","","","","","climber_herbaceous","vine","","","","","","","herbaceous",""
"Carduus","Carduus pycnocephalus"," general biology. growth form. herb. life form. annual. reproduction. seed. dispersal. wind, water, birds. toxicity. potentially toxic to stock due to nitrates. seedbank persistence. 10+ years. notes. can form a dense cover that reduces establishment and diplaces other plants. declared plant in victoria, south australia and tasmania. additional information. origin. macaronesia, temperate asia, tropical asia, europe. similar exotic species. carduus tenuiflorus. suggested method of management and control. hand remove isolated plants through spring and early summer. glyphosate at 50% applied by wick or spot spraying with 0.5% glyphosate provides good control. alternatively spot spray lontrel® 10 ml/10 l + wetting agent. best controlled at rosette stage. an integrated program involving a combination of techniques will be most effective. read the manufacturers' labels and material safety data sheets before using herbicides. for further information consult the australian pesticides and veterinary medicines authority to determine the status of permits for your situation or state. ","annual","annual","","","herb","herb","","","","","rosette dense","rosette dense","herbaceous",""
