Column heading,Extant/Extinct,Native/Exotic,Species,Family,FOREST,WOODLAND,SCRUBLAND,DWARF SCRUB,GRASSLAND,COASTAL DUNES,H2O FRESH,H2O SALINE,DESERT,RIPARIAN,ANTHROPOGNEIC,Growth form,Life form,Plant height,Clonality,Clonality_b,Dispersal mode,Nutrient uptake strategy,Spinescence,Seed Mass,Pollination System,Photosynthetic Pathway,SLA,Melbourne,Adelaide,context,SLA_duplicate,seed_mass_duplicate,plant_height_duplicate,SLA_filtered,Plant height_filtered,Seed Mass_filtered
3,1,0,Aphelia pumilio,CENTROLEPIDACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0.03,1,NA,1,NA,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Centrolepis aristata,CENTROLEPIDACEAE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0.06,1,NA,2,12,0,0.006,0,1,29.27,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,0.06,NA
3,1,0,Centrolepis fascicularis,CENTROLEPIDACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,2,0.05,1,NA,1,12,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.05,NA
3,1,0,Centrolepis polygyna,CENTROLEPIDACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0.05,1,NA,1,12,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Atriplex cinerea,CHENOPODIACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,2,1,NA,2,2,0,NA,0,NA,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,2,NA
4,1,0,Atriplex paludosa ssp paludosa,CHENOPODIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1.6,1,NA,1,2,0,NA,0,NA,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,1.6,NA
4,1,0,Atriplex semibaccata,CHENOPODIACEAE,NA,1,1,1,NA,1,NA,NA,NA,1,NA,8,2,0.4,1,NA,1,2,0,1.13,0,NA,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.4,1.13
4,1,0,Atriplex suberecta,CHENOPODIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0.6,1,NA,1,2,0,NA,0,NA,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Chenopodium pumilio,CHENOPODIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,5,0.25,1,NA,1,12,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.25,NA
4,1,0,Einadia nutans ssp nutans,CHENOPODIACEAE,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,2,0.3,1,NA,3,NA,0,0.78,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Halosarcia halocnemoides ssp halocnemoides,CHENOPODIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0.3,1,NA,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Halosarcia pergranulata ssp pergranulata,CHENOPODIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,0.6,1,NA,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.6,NA
4,1,0,Maireana decalvans,CHENOPODIACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,7,2,0.5,1,NA,2,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Maireana enchylaenoides,CHENOPODIACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0.3,1,NA,2,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.3,NA
4,1,0,Rhagodia candolleana ssp candolleana,CHENOPODIACEAE,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,8,1,2,1,NA,3,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,2,NA
4,1,0,Rhagodia parabolica,CHENOPODIACEAE,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,2,1,NA,3,12,0,0.937,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,0.937
4,1,0,Sarcocornia blackiana,CHENOPODIACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,11,2,0.6,2,a,2,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.6,NA
4,1,0,Sarcocornia quinqueflora ssp quinqueflora,CHENOPODIACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,11,2,0.05,2,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.05,NA
4,1,0,Sclerostegia arbuscula,CHENOPODIACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,1,NA,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Suaeda australis,CHENOPODIACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0.8,1,NA,7,2,0,NA,0,NA,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Threlkeldia diffusa,CHENOPODIACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,11,2,0.3,1,NA,3,NA,0,NA,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Hypericum gramineum,CLUSIACEAE,1,1,1,1,1,NA,NA,NA,NA,NA,NA,3,3,0.4,3,a,2,2,0,0.015,1,1,23.24,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Hypericum japonicum,CLUSIACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,0.08,1,NA,2,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.08,NA
4,1,0,Convolvulus erubescens,CONVOLVULACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,15,4,0.3,1,NA,1,2,0,4.322,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,NA,NA,0.3,NA
4,1,0,Convolvulus remotus,CONVOLVULACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,0.05,1,NA,1,2,0,5.38,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,NA,NA,0.05,NA
4,1,0,Dichondra repens,CONVOLVULACEAE,1,1,1,1,1,NA,NA,NA,NA,1,NA,1,3,0.04,2,a,1,2,0,3.19,NA,1,35.48,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Wilsonia backhousei,CONVOLVULACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,0.2,2,a,1,NA,0,NA,NA,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.2,NA
4,0,0,Wilsonia humilis,CONVOLVULACEAE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,0.1,1,NA,1,NA,0,NA,NA,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.1,NA
4,1,0,Wilsonia rotundifolia,CONVOLVULACEAE,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,2,0.2,1,NA,1,NA,0,NA,NA,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.2,NA
4,1,0,Crassula closiana,CRASSULACEAE,1,1,1,1,NA,1,NA,NA,NA,NA,NA,3,5,0.1,1,NA,2,2,0,NA,0,3,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Crassula colorata,CRASSULACEAE,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,3,5,0.15,1,NA,2,2,0,NA,0,3,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Crassula decumbens,CRASSULACEAE,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,5,0.15,1,NA,2,2,0,0.006,0,3,85.92,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,0.15,NA
4,1,0,Crassula helmsii,CRASSULACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,0.3,1,NA,2,2,0,NA,0,3,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.3,NA
4,1,0,Crassula peduncularis,CRASSULACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0.05,1,NA,2,2,0,NA,0,3,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.05,NA
3,1,0,Baumea acuta,CYPERACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.3,3,a,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.3,NA
3,1,0,Baumea arthrophylla,CYPERACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19,3,1.3,3,a,7,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Baumea articulata,CYPERACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,3,2,3,a,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Baumea gunnii,CYPERACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,3,a,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Baumea juncea,CYPERACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,0.9,3,a,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Baumea rubiginosa,CYPERACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,3,a,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Baumea tetragona,CYPERACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,3,a,1,NA,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Bolboschoenus caldwellii,CYPERACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0.9,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Bolboschoenus medianus,CYPERACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,2,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Carex appressa,CYPERACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,1.5,1,NA,1,12,0,1.0009,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,plant_height,NA,NA,NA
3,1,0,Carex bichenoviana,CYPERACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,0.5,3,a,1,12,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Carex breviculmis,CYPERACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,6,3,0.15,3,a,1,12,0,0.642,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,NA,NA,0.15,NA
3,1,0,Carex fascicularis,CYPERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,3,a,1,12,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Carex gaudichaudiana,CYPERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0.9,3,a,1,12,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Carex inversa,CYPERACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,0.5,3,a,1,12,0,1.33,1,2,20.69,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
3,1,0,Carex pumila,CYPERACEAE,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3,0.5,3,a,1,12,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.5,NA
3,0,0,Carex tereticaulis,CYPERACEAE,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,6,3,1.2,3,a,7,12,0,NA,1,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,1.2,NA
3,1,0,Cyperus gunnii ssp gunnii,CYPERACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,1.5,3,a,1,12,0,NA,0,NA,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Eleocharis acuta,CYPERACEAE,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,18,7,0.9,3,a,7,12,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Eleocharis pusilla,CYPERACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18,6,0.25,3,a,7,12,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.25,NA
3,1,0,Eleocharis sphacelata,CYPERACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,18,6,2,3,a,4,12,0,5.2,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,5.2
3,1,0,Gahnia filum,CYPERACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1.2,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,1.2,NA
3,1,0,Gahnia sieberiana,CYPERACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Gahnia trifida,CYPERACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Isolepis cernua,CYPERACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,6,3,0.2,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Isolepis fluitans,CYPERACEAE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,19,3,0.15,1,NA,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.15,NA
3,1,0,Isolepis hookeriana,CYPERACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,5,0.15,1,NA,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.15,NA
3,1,0,Isolepis inundata,CYPERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,3,0.4,1,NA,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.4,NA
3,1,0,Isolepis marginata,CYPERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,5,0.1,1,NA,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Lepidosperma concavum,CYPERACEAE,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,3,1,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,1,NA
3,1,0,Lepidosperma congestum,CYPERACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.55,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Lepidosperma curtisiae,CYPERACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0.25,1,NA,6,2,0,3.2,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,3.2
3,1,0,Lepidosperma laterale,CYPERACEAE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,a,6,12,0,4.12,0,2,4.37,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
3,1,0,Lepidosperma longitudinale,CYPERACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Lepidosperma semiteres,CYPERACEAE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,a,1,2,0,NA,0,2,2.044,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,2.044,NA,NA
3,1,0,Schoenoplectus pungens,CYPERACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,0.6,3,a,1,12,0,1.74,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,1.74
3,1,0,Schoenus apogon,CYPERACEAE,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,3,0.25,3,a,1,2,0,0.54,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,plant_height,NA,NA,NA
3,1,0,Schoenus breviculmis,CYPERACEAE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.06,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,1,0,Schoenus lepidosperma ssp lepidosperma,CYPERACEAE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.5,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.5,NA
3,1,0,Schoenus maschalinus,CYPERACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.25,1,NA,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.25,NA
3,1,0,Schoenus nitens,CYPERACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.3,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
3,0,0,Schoenus tesquorum,CYPERACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,0.45,1,NA,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.45,NA
3,1,0,Tetraria capillaris,CYPERACEAE,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,3,a,1,2,0,NA,0,2,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,NA,NA
2,1,0,Hypolepis rugosula,DENNSTAEDTIACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1.5,3,a,2,12,0,0.001,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,1.5,0.001
2,1,0,Pteridium esculentum,DENNSTAEDTIACEAE,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2.5,3,a,2,2,0,0.001,0,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,2.5,0.001
4,1,0,Hibbertia acicularis,DILLENIACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0.4,1,NA,6,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.4,NA
4,1,0,Hibbertia riparia,DILLENIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1.2,1,NA,6,2,0,1.445,1,1,10.008,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,NA,10.008,1.2,NA
4,1,0,Hibbertia sericea,DILLENIACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0.7,1,NA,6,2,0,NA,1,1,2.1,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,2.1,0.7,NA
4,1,0,Hibbertia stricta,DILLENIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1.2,1,NA,6,2,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,1.2,NA
4,1,0,Drosera binata,DROSERACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.6,2,a,2,10,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.6,NA
4,1,0,Drosera glanduligera,DROSERACEAE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0.05,3,a,2,10,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Drosera pygmaea,DROSERACEAE,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,4,0.03,2,c,2,10,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Drosera whittakeri ssp aberrans,DROSERACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,0.05,3,b,1,10,0,0.34,1,1,26.07,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Acrotriche serrulata,EPACRIDACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0.3,2,a,6,4,0,6.6,1,1,6.49,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Astroloma humifusum,EPACRIDACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0.7,1,NA,3,4,2,51.22,1,1,8.5,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,0.7,NA
4,1,0,Brachyloma ciliatum,EPACRIDACEAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,0.5,1,NA,3,4,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,0.5,NA
4,1,0,Epacris impressa,EPACRIDACEAE,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,8,1,1.5,1,NA,1,4,2,0.039,1,1,8.19,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,1.5,NA
4,1,0,Leucopogon parviflorus,EPACRIDACEAE,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,9,1,5,1,NA,6,4,0,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Leucopogon virgatus,EPACRIDACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,6,4,2,1.34,1,1,9.99,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,1,NA
4,0,0,Sprengelia incarnata,EPACRIDACEAE,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,8,1,2,1,NA,2,4,2,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,NA,NA,2,NA
4,1,0,Poranthera microphylla,EUPHORBIACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0.15,1,NA,6,2,0,0.07,1,NA,28,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Bossiaea prostrata,FABACEAE,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,15,2,0.1,1,NA,6,1,0,2.94,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,seed_mass,plant_height,NA,NA,NA
4,1,0,Daviesia leptophylla,FABACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,1,NA,6,1,0,3.94,1,1,5.39,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
4,1,0,Daviesia ulicifolia s.l.,FABACEAE,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,1,2,1,NA,6,1,2,NA,1,1,NA,Melbourne,Adelaide,grows in Melbourne and Adelaide,NA,NA,plant_height,NA,NA,NA
4,1,0,Dillwynia sericea,FABACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,1.5,1,NA,6,1,0,2.3,1,1,6.17,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,1.5,NA
4,1,0,Eutaxia microphylla,FABACEAE,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,8,1,1,1,NA,6,1,0,3.818,1,1,10.28,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,NA,NA,1,NA
4,1,0,Glycine clandestina,FABACEAE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,2,1,NA,1,1,0,3.01,1,1,11.05,Melbourne,Adelaide,grows in Melbourne and Adelaide,specific_leaf_area,seed_mass,plant_height,NA,NA,NA
