taxon_name,plant_growth_form,growth_habit,parasitic,life_history,regen_strategy,growth_medium,sex_type,partially_woody
Centaurea,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Centaurea calcitrapa,NA,NA,NA,annual biennial,NA,NA,NA,NA
Centaurea cyanus,NA,NA,NA,annual biennial,NA,NA,NA,NA
Centaurea melitensis,NA,NA,NA,annual,NA,NA,NA,NA
Centaurea solstitialis,herb,NA,NA,annual biennial,NA,NA,NA,NA
Centaurea sp. A sensu Murray (1992),herb,NA,NA,biennial perennial,NA,NA,NA,NA
Centaurea stoebe,NA,NA,NA,NA,NA,NA,NA,NA
Centaurea stoebe subsp. micranthos,NA,NA,NA,NA,NA,NA,NA,NA
Centaurea x moncktonii,NA,NA,NA,NA,NA,NA,NA,NA
Centipeda,herb,NA,NA,annual perennial,NA,NA,NA,NA
Centipeda crateriformis,NA,NA,NA,annual perennial,NA,NA,NA,NA
Centipeda crateriformis subsp. compacta,NA,tufted mat_forming,NA,annual perennial,rhizome,NA,NA,NA
Centipeda crateriformis subsp. crateriformis,NA,NA,NA,annual,NA,NA,NA,NA
Centipeda cunninghamii,herb,erect,NA,perennial,NA,NA,NA,NA
Centipeda elatinoides,NA,prostrate,NA,annual perennial,NA,NA,NA,NA
Centipeda minima,herb,NA,NA,annual,NA,NA,NA,NA
Centipeda minima subsp. minima,NA,NA,NA,NA,NA,NA,NA,NA
Centipeda nidiformis,NA,spreading decumbent,NA,annual,NA,NA,NA,NA
Centipeda pleiocephala,NA,NA,NA,annual,NA,NA,NA,NA
Centipeda racemosa,herb,NA,NA,perennial,NA,NA,NA,NA
Centipeda thespidioides,herb,erect,NA,perennial,NA,NA,NA,NA
Centratherum,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Centratherum punctatum,herb,erect sprawling,NA,annual,NA,NA,NA,woody_base
Centratherum riparium,herb,erect sprawling,NA,annual,NA,NA,NA,woody_base
Ceratogyne,herb,NA,NA,annual,NA,NA,NA,NA
Ceratogyne obionoides,herb,erect,NA,annual ephemeral,NA,NA,NA,NA
Chondrilla,NA,NA,NA,biennial perennial,NA,NA,NA,NA
Chondrilla juncea,herb,NA,NA,perennial,NA,NA,NA,NA
Chrysanthemoides,shrub,NA,NA,NA,NA,NA,NA,NA
Chrysanthemoides monilifera,shrub,erect sprawling,NA,NA,NA,NA,NA,NA
Chrysanthemoides monilifera subsp. monilifera,NA,NA,NA,NA,NA,NA,NA,NA
Chrysanthemoides monilifera subsp. rotundata,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum,subshrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Chrysocephalum apiculatum,herb,bushy,NA,perennial,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. apiculatum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. arachnoideum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. argenteum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. attentuatum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. congestum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. erectum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. exile,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. gracile,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. insigne,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. odorum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. ramosissimum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. semiamplexicaule,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. simpliciusculum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. stoloniferum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum apiculatum subsp. variabile,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum baxteri,herb,compact,NA,perennial,NA,NA,NA,NA
Chrysocephalum pterochaetum,subshrub herb,bushy,NA,perennial,NA,NA,NA,NA
Chrysocephalum semipapposum,herb,NA,NA,perennial,NA,NA,NA,NA
Chrysocephalum semipapposum subsp. asperum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum semipapposum subsp. brevifolium,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum semipapposum subsp. lineare,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum semipapposum subsp. semipapposum,NA,NA,NA,NA,NA,NA,NA,NA
Chrysocephalum vitellinum,NA,NA,NA,NA,NA,NA,NA,NA
Chthonocephalus,herb,prostrate,NA,annual,NA,NA,NA,NA
Chthonocephalus pseudevax,herb,NA,NA,NA,NA,NA,NA,NA
Cichorium,NA,NA,NA,annual perennial,NA,NA,NA,NA
Cichorium endivia,herb,erect,NA,annual biennial,NA,NA,NA,NA
Cichorium intybus,herb,NA,NA,perennial,NA,NA,NA,NA
Cineraria,shrub herb,NA,NA,NA,NA,NA,NA,NA
Cineraria lyratiformis,herb,decumbent,NA,annual,NA,NA,NA,NA
Cirsium,herb,NA,NA,biennial perennial,NA,NA,NA,NA
Cirsium arvense,herb,erect,NA,perennial,NA,NA,NA,NA
Cirsium vulgare,herb,erect,NA,biennial,NA,NA,NA,NA
Conyza,herb,erect,NA,NA,NA,NA,NA,NA
Conyza bilbaoana,herb,NA,NA,annual,NA,NA,NA,NA
Conyza bonariensis,herb,erect,NA,annual,NA,NA,NA,NA
Conyza canadensis,herb,erect,NA,annual,NA,NA,NA,NA
Conyza canadensis var. canadensis,herb,erect,NA,annual,NA,NA,NA,NA
Conyza parva,herb,NA,NA,annual,NA,NA,NA,NA
Conyza primulifolia,herb,erect,NA,NA,NA,NA,NA,NA
Conyza sumatrensis,herb,erect,NA,annual,NA,NA,NA,NA
Coreopsis,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Coreopsis lanceolata,herb,NA,NA,perennial,NA,NA,NA,NA
Coronidium,herb,NA,NA,perennial,NA,NA,NA,NA
Coronidium boormanii,herb,NA,NA,NA,NA,NA,NA,NA
Coronidium elatum,subshrub,erect,NA,NA,NA,NA,NA,NA
Coronidium elatum subsp. elatum,subshrub,erect,NA,NA,NA,NA,NA,NA
Coronidium elatum subsp. minus,subshrub,NA,NA,NA,NA,NA,NA,NA
Coronidium elatum subsp. vellerosum,subshrub,erect,NA,NA,NA,NA,NA,NA
Coronidium gunnianum,NA,erect,NA,perennial,NA,NA,NA,NA
Coronidium kaputaricum,NA,decumbent,NA,perennial,NA,NA,NA,NA
Coronidium lindsayanum,shrub,compact,NA,NA,NA,NA,NA,NA
Coronidium monticola,NA,erect,NA,perennial,NA,NA,NA,NA
Coronidium oxylepis,herb,NA,NA,perennial,NA,NA,NA,NA
Coronidium oxylepis subsp. lanatum,NA,erect decumbent,NA,perennial,NA,NA,NA,NA
Coronidium oxylepis subsp. oxylepis,NA,erect,NA,perennial,NA,NA,NA,NA
Coronidium rutidolepis,NA,decumbent,NA,perennial,NA,NA,NA,NA
Coronidium scorpioides,NA,erect,NA,perennial,NA,NA,NA,NA
Coronidium telfordii,subshrub,NA,NA,NA,NA,NA,NA,NA
Coronidium waddelliae,herb,erect,NA,perennial,NA,NA,NA,NA
Cosmos,herb,NA,NA,annual perennial,NA,NA,NA,NA
Cosmos bipinnatus,NA,NA,NA,annual,NA,NA,NA,NA
Cotula,herb,prostrate erect decumbent,NA,annual perennial,NA,NA,NA,NA
Cotula alpina,herb,prostrate stoloniferous,NA,perennial,stolon,NA,NA,NA
Cotula australis,herb,prostrate,NA,annual perennial,NA,NA,NA,NA
Cotula bipinnata,NA,erect,NA,annual,NA,NA,NA,NA
Cotula coronopifolia,NA,erect spreading,NA,annual,NA,NA,NA,NA
Cotula turbinata,NA,NA,NA,NA,NA,NA,NA,NA
Craspedia,herb,rosette,NA,annual perennial,NA,NA,NA,NA
Craspedia alba,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia aurantia,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia canens,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia coolaminica,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia costiniana,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia crocata,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia haplorrhiza,herb,erect,NA,NA,NA,NA,NA,NA
Craspedia jamesii,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia lamicola,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia leucantha,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia maxgrayi,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia paludicola,herb,NA,NA,NA,NA,NA,NA,NA
Craspedia variabilis,herb,erect,NA,NA,NA,NA,NA,NA
Crassocephalum,herb,erect,NA,NA,NA,NA,NA,NA
Crassocephalum crepidioides,herb,NA,NA,annual,NA,NA,NA,NA
Cratystylis,shrub,NA,NA,NA,NA,NA,dioecious,NA
Cratystylis conocephala,shrub,NA,NA,NA,NA,NA,NA,NA
Crepis,NA,NA,NA,annual perennial,NA,NA,NA,NA
Crepis capillaris,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Crepis foetida,herb,NA,NA,annual biennial,NA,NA,NA,NA
Crepis foetida subsp. foetida,herb,NA,NA,annual biennial,NA,NA,NA,NA
Crepis setosa,herb,NA,NA,annual,NA,NA,NA,NA
Cyanthillium,herb,shrubby,NA,annual perennial,NA,NA,NA,NA
Cyanthillium cinereum,herb,erect,NA,annual,NA,NA,NA,NA
Cyanthillium cinereum var. cinereum,NA,NA,NA,NA,NA,NA,NA,NA
Cyanthillium cinereum var. lanatum,NA,NA,NA,NA,NA,NA,NA,NA
Cyanthillium cinereum var. pinnatifidum,herb,erect,NA,NA,NA,NA,NA,NA
Cymbonotus,herb,NA,NA,annual perennial,NA,NA,NA,NA
Cymbonotus lawsonianus,herb,NA,NA,annual,NA,NA,NA,NA
Cymbonotus maidenii,herb,NA,NA,annual,NA,NA,NA,NA
Cymbonotus preissianus,herb,NA,NA,perennial,NA,NA,NA,NA
Cynara,herb,NA,NA,perennial,NA,NA,NA,NA
Cynara cardunculus,herb,NA,NA,perennial,NA,NA,NA,NA
Cynara scolymus,herb,NA,NA,perennial,NA,NA,NA,NA
Delairea,NA,NA,NA,perennial,NA,NA,NA,NA
Delairea odorata,NA,twining,NA,perennial,NA,NA,NA,NA
Dichrocephala,herb,NA,NA,annual,NA,NA,NA,NA
Dichrocephala integrifolia,herb,erect,NA,NA,NA,NA,NA,NA
Dichromochlamys,herb,NA,NA,annual,NA,NA,NA,NA
Dichromochlamys dentatifolia,herb,NA,NA,NA,NA,NA,NA,NA
Dimorphocoma,herb,NA,NA,annual,NA,NA,NA,NA
Dimorphocoma minutula,NA,NA,NA,NA,NA,NA,NA,NA
Dimorphotheca,herb,NA,NA,annual,NA,NA,NA,NA
Dimorphotheca ecklonis,subshrub shrub herb,NA,NA,NA,NA,NA,NA,NA
Dimorphotheca pluvialis,herb,NA,NA,annual,NA,NA,NA,NA
Dittrichia,subshrub herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Dittrichia graveolens,herb,erect,NA,annual,NA,NA,NA,NA
Echinops,herb,NA,NA,perennial,NA,NA,NA,NA
Echinops sphaerocephalus,herb,erect,NA,NA,NA,NA,NA,NA
Eclipta,herb,NA,NA,annual perennial,NA,NA,NA,NA
Eclipta platyglossa,herb,prostrate,NA,annual biennial,NA,NA,NA,NA
Eclipta prostrata,herb,decumbent,NA,annual perennial,NA,NA,NA,NA
Elachanthus,herb,NA,NA,annual,NA,NA,NA,NA
Elachanthus glaber,herb,NA,NA,NA,NA,NA,NA,NA
Elachanthus pusillus,herb,NA,NA,annual,NA,NA,NA,NA
Elephantopus,herb,NA,NA,perennial,NA,NA,NA,NA
Elephantopus mollis,herb,erect,NA,NA,NA,NA,NA,NA
Emilia,herb,erect,NA,NA,NA,NA,NA,NA
Emilia sonchifolia,herb,erect,NA,annual,NA,NA,NA,NA
Emilia sonchifolia var. javanica,herb,erect,NA,annual,NA,NA,NA,NA
Enydra,herb,NA,NA,annual perennial,NA,NA,NA,NA
Enydra woollsii,herb,NA,NA,perennial,NA,NA,NA,NA
Erechtites,herb,NA,NA,short_lived_perennial annual,NA,NA,NA,NA
Erechtites valerianifolius,NA,erect,NA,annual,NA,NA,NA,NA
Erigeron,herb,NA,NA,annual perennial,NA,NA,NA,NA
Erigeron bellidioides,herb,NA,NA,NA,rhizome,NA,NA,NA
Erigeron conyzoides,NA,NA,NA,NA,NA,NA,NA,NA
Erigeron karvinskianus,NA,sprawling,NA,perennial,NA,NA,NA,NA
Erigeron nitidus,herb,tufted,NA,NA,NA,NA,NA,NA
Erigeron paludicola,herb,tufted,NA,NA,NA,NA,NA,NA
Erigeron sessilifolius,NA,NA,NA,NA,NA,NA,NA,NA
Erigeron setosus,herb,tufted,NA,NA,NA,NA,NA,NA
Eriocephalus,shrub,erect compact,NA,NA,NA,NA,NA,NA
Eriocephalus africanus,shrub,NA,NA,perennial,NA,NA,NA,NA
Eriochlamys,herb,NA,NA,annual,NA,NA,NA,NA
Eriochlamys behrii,herb,NA,NA,annual,NA,NA,NA,NA
Eriochlamys cupularis,sub,erect shrubby,NA,annual,NA,NA,NA,NA
Eriochlamys squamata,herb,NA,NA,annual,NA,NA,NA,NA
Erodiophyllum,herb,NA,NA,perennial,NA,NA,NA,NA
Erodiophyllum elderi,herb,compact,NA,NA,NA,NA,NA,NA
Eschenbachia aegyptiaca,NA,NA,NA,NA,NA,NA,NA,NA
Eschenbachia leucantha,shrub,NA,NA,NA,NA,NA,NA,NA
Ethulia,herb,NA,NA,NA,NA,NA,NA,NA
Ethulia conyzoides,herb,erect,NA,NA,NA,NA,NA,NA
Ethuliopsis,herb,NA,NA,perennial,NA,NA,NA,NA
Ethuliopsis cunninghamii,herb,erect,NA,NA,NA,NA,NA,NA
Euchiton,herb,stoloniferous,NA,annual perennial,stolon,NA,NA,NA
Euchiton involucratus,NA,stoloniferous,NA,perennial,stolon,NA,NA,NA
Euchiton japonicus,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Euchiton limosus,herb,stoloniferous erect decumbent,NA,perennial,stolon,NA,NA,NA
Euchiton sphaericus,herb,erect,NA,annual biennial,NA,NA,NA,NA
Euchiton traversii,herb,tufted,NA,perennial,NA,NA,NA,NA
Euchiton umbricola,herb,stoloniferous tufted erect,NA,perennial,stolon,NA,NA,NA
Eupatorium,herb,NA,NA,annual perennial,NA,NA,NA,NA
Eupatorium lindleyanum,NA,NA,NA,perennial,rhizome,NA,NA,NA
Euryops,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Euryops chrysanthemoides,shrub,NA,NA,NA,NA,NA,NA,NA
Euryops virgineus,shrub,erect,NA,NA,NA,NA,NA,NA
Ewartia,NA,mat_forming,NA,perennial,NA,NA,dioecious,NA
Ewartia nubigena,herb,mat_forming,NA,NA,NA,NA,NA,NA
Facelis,herb,NA,NA,annual perennial,NA,NA,NA,NA
Facelis retusa,herb,decumbent,NA,annual,NA,NA,NA,NA
Flaveria,herb,NA,NA,annual perennial,NA,NA,NA,NA
Flaveria australasica,herb,NA,NA,annual,NA,NA,NA,NA
Florestina,herb,NA,NA,annual,NA,NA,NA,NA
Florestina tripteris,herb,NA,NA,annual,NA,NA,NA,NA
Gaillardia,herb,NA,NA,annual perennial,NA,NA,NA,NA
Gaillardia x grandiflora,herb,NA,NA,perennial,NA,NA,NA,NA
Galinsoga,herb,NA,NA,annual,NA,NA,NA,NA
Galinsoga parviflora,herb,NA,NA,annual,NA,NA,NA,NA
Gamochaeta,herb,NA,NA,annual perennial,NA,NA,NA,NA
Gamochaeta americana,herb,NA,NA,NA,NA,NA,NA,NA
Gamochaeta antillana,NA,NA,NA,annual,NA,NA,NA,NA
Gamochaeta calviceps,herb,prostrate erect,NA,annual,NA,NA,NA,NA
Gamochaeta coarctata,herb,NA,NA,annual biennial,NA,NA,NA,NA
Gamochaeta pensylvanica,NA,erect procumbent,NA,annual,NA,NA,NA,NA
Gamochaeta purpurea,herb,NA,NA,NA,NA,NA,NA,NA
Gazania,herb,NA,NA,perennial,NA,NA,NA,NA
Gazania linearis,NA,NA,NA,NA,NA,NA,NA,woody_base
Gazania rigens,herb,decumbent,NA,perennial,NA,NA,NA,NA
Glebionis,herb,NA,NA,annual,NA,NA,NA,NA
Glebionis coronaria,herb,NA,NA,NA,NA,NA,NA,NA
Glossocardia,NA,NA,NA,perennial,NA,NA,NA,NA
Glossocardia bidens,herb,tufted,NA,perennial,NA,NA,NA,NA
Gnaphalium,herb,NA,NA,annual perennial,NA,NA,NA,NA
Gnaphalium diamantinense,herb,NA,NA,annual,NA,NA,NA,NA
Gnaphalium indutum,herb,erect,NA,annual,NA,NA,NA,NA
Gnaphalium indutum subsp. acuminatum,NA,NA,NA,NA,NA,NA,NA,NA
Gnaphalium indutum subsp. indutum,NA,NA,NA,NA,NA,NA,NA,NA
Gnaphalium polycaulon,herb,erect,NA,annual,NA,NA,NA,NA
Gnephosis,herb,NA,NA,annual,NA,NA,NA,NA
Gnephosis arachnoidea,herb,erect,NA,annual,NA,NA,NA,NA
Gnephosis eriocarpa,herb,prostrate,NA,annual,NA,NA,NA,NA
Gnephosis tenuissima,herb,NA,NA,annual,NA,NA,NA,NA
Grindelia,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Grindelia camporum,herb,NA,NA,NA,NA,NA,NA,NA
Grindelia camporum var. australis,herb,NA,NA,NA,NA,NA,NA,NA
Guizotia,herb,NA,NA,annual perennial,NA,NA,NA,NA
Guizotia abyssinica,herb,NA,NA,annual,NA,NA,NA,NA
Gymnocoronis,herb,erect,NA,NA,NA,NA,NA,NA
Gymnocoronis spilanthoides,NA,NA,NA,perennial,rhizome,NA,NA,NA
Gynura,herb,NA,NA,perennial,NA,NA,NA,NA
Gynura drymophila,herb,NA,NA,biennial perennial,NA,NA,NA,NA
Gynura drymophila var. drymophila,herb,NA,NA,NA,NA,NA,NA,NA
Gynura drymophila var. glabrifolia,NA,NA,NA,NA,NA,NA,NA,NA
Helianthus,herb,NA,NA,annual perennial,NA,NA,NA,NA
Helianthus annuus,herb,NA,NA,annual biennial,NA,NA,NA,NA
Helianthus ciliaris,herb,NA,NA,perennial,NA,NA,NA,NA
Helianthus tuberosus,herb,erect,NA,perennial,rhizome,NA,NA,NA
Helichrysum,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Helichrysum calvertianum,subshrub,NA,NA,NA,NA,NA,NA,NA
Helichrysum leucopsideum,herb,NA,NA,perennial,NA,NA,NA,NA
Helminthotheca,NA,NA,NA,annual perennial,NA,NA,NA,NA
Helminthotheca echioides,NA,erect,NA,annual biennial,NA,NA,NA,NA
Hemisteptia,herb,erect,NA,annual perennial,NA,NA,NA,NA
Hemisteptia lyrata,NA,NA,NA,annual,NA,NA,NA,NA
Hemizonia,herb,NA,NA,short_lived_perennial annual biennial,NA,NA,NA,NA
Hemizonia pungens,NA,NA,NA,annual,NA,NA,NA,NA
Heterotheca,herb,NA,NA,annual biennial perennial,NA,NA,NA,NA
Heterotheca grandiflora,herb,NA,NA,annual,NA,NA,NA,NA
Hieracium,herb,rosette,NA,perennial,NA,NA,NA,NA
Hieracium murorum,NA,NA,NA,perennial,NA,NA,NA,woody_root
Hyalosperma,herb,NA,NA,annual,NA,NA,NA,NA
Hyalosperma demissum,NA,NA,NA,annual,NA,NA,NA,NA
Hyalosperma glutinosum,NA,erect,NA,annual,NA,NA,NA,NA
Hyalosperma glutinosum subsp. glutinosum,NA,erect,NA,annual,NA,NA,NA,NA
Hyalosperma praecox,NA,erect,NA,annual,NA,NA,NA,NA
Hyalosperma semisterile,NA,erect,NA,annual,NA,NA,NA,NA
Hypochaeris,NA,NA,NA,annual perennial,NA,NA,NA,NA
Hypochaeris albiflora,NA,NA,NA,perennial,NA,NA,NA,NA
Hypochaeris glabra,NA,NA,NA,annual,NA,NA,NA,NA
Hypochaeris radicata,herb,NA,NA,perennial,NA,NA,NA,NA
Isoetopsis,herb,tufted,NA,annual,NA,NA,NA,NA
Isoetopsis graminifolia,herb,NA,NA,annual,NA,NA,NA,NA
Ixiochlamys,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Ixiochlamys cuneifolia,shrub herb,compact,NA,perennial,NA,NA,NA,NA
Ixiochlamys filicifolia,herb,erect,NA,annual,NA,NA,NA,NA
Ixiochlamys nana,herb,NA,NA,annual,NA,NA,NA,NA
Kippistia,shrub,NA,NA,perennial,NA,NA,NA,NA
Kippistia suaedifolia,shrub,compact,NA,NA,NA,NA,NA,NA
Lactuca,herb,NA,NA,annual biennial,NA,NA,NA,NA
Lactuca saligna,NA,NA,NA,annual biennial,NA,NA,NA,NA
Lactuca serriola,NA,NA,NA,biennial,NA,NA,NA,NA
Lactuca serriola f. integrifolia,NA,NA,NA,biennial,NA,NA,NA,NA
Lactuca serriola f. serriola,NA,NA,NA,biennial,NA,NA,NA,NA
Lagenophora,herb,stoloniferous rosette,NA,perennial,stolon,NA,NA,NA
Lagenophora brachyglossa,herb,NA,NA,NA,rhizome,NA,NA,NA
Lagenophora gracilis,herb,NA,NA,NA,rhizome,NA,NA,NA
Lagenophora montana,herb,spreading,NA,perennial,rhizome,NA,NA,NA
Lagenophora stipitata,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Lapsana,NA,NA,NA,annual perennial,NA,NA,NA,NA
Lapsana communis,herb,NA,NA,annual biennial,NA,NA,NA,NA
Lapsana communis subsp. communis,herb,NA,NA,annual biennial,NA,NA,NA,NA
Leiocarpa,herb,NA,NA,perennial,NA,NA,NA,NA
Leiocarpa brevicompta,herb,bushy,NA,annual,NA,NA,NA,NA
Leiocarpa leptolepis,herb,bushy,NA,perennial,NA,NA,NA,woody_base
Leiocarpa panaetioides,subshrub herb,NA,NA,perennial,NA,NA,NA,NA
Leiocarpa semicalva,herb,bushy,NA,perennial,NA,NA,NA,NA
Leiocarpa semicalva subsp. semicalva,NA,NA,NA,NA,NA,NA,NA,NA
Leiocarpa serpens,herb,prostrate mat_forming,NA,NA,NA,NA,NA,NA
Leiocarpa tomentosa,herb,bushy,NA,perennial,NA,NA,NA,NA
Leiocarpa websteri,NA,bushy,NA,perennial,NA,NA,NA,NA
Lemooria,herb,NA,NA,annual,NA,NA,NA,NA
Lemooria burkittii,herb,NA,NA,annual,NA,NA,NA,NA
Leontodon,herb,rosette,NA,annual perennial,NA,NA,NA,NA
Leontodon rhagadioloides,herb,NA,NA,annual,NA,NA,NA,NA
Leontodon saxatilis,herb,NA,NA,biennial perennial,NA,NA,NA,NA
Leptinella,herb,prostrate,NA,perennial,NA,NA,NA,NA
Leptinella filicula,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Leptinella longipes,herb,stoloniferous,NA,perennial,stolon,NA,NA,NA
Leptinella reptans,NA,NA,NA,NA,NA,NA,NA,NA
Leptorhynchos,herb,NA,NA,annual perennial,NA,NA,NA,NA
Leptorhynchos baileyi,herb,erect,NA,annual,NA,NA,NA,NA
Leptorhynchos elongatus,herb,NA,NA,perennial,NA,NA,NA,woody_root
Leptorhynchos nitidulus,herb,stoloniferous tufted,NA,NA,stolon,NA,NA,NA
Leptorhynchos orientalis,NA,erect,NA,annual,NA,NA,NA,NA
Leptorhynchos scaber,NA,NA,NA,annual,NA,NA,NA,NA
Leptorhynchos squamatus,herb,erect,NA,NA,NA,NA,NA,NA
Leptorhynchos squamatus subsp. alpinus,herb,erect,NA,NA,NA,NA,NA,NA
Leptorhynchos squamatus subsp. squamatus,herb,erect,NA,NA,NA,NA,NA,NA
Leptorhynchos tetrachaetus,herb,NA,NA,annual,NA,NA,NA,NA
Leptorhynchos waitzia,herb,prostrate,NA,annual,NA,NA,NA,NA
Leucanthemum,herb,NA,NA,annual perennial,NA,NA,NA,NA
Leucanthemum vulgare,herb,NA,NA,perennial,NA,NA,NA,NA
Leucanthemum x superbum,herb,NA,NA,perennial,NA,NA,NA,NA
Leucochrysum,herb,NA,NA,annual perennial,NA,NA,NA,NA
Leucochrysum albicans,herb,erect,NA,perennial,NA,NA,NA,NA
Leucochrysum albicans var. albicans,herb,erect,NA,perennial,NA,NA,NA,NA
Leucochrysum albicans var. tricolor,NA,NA,NA,NA,NA,NA,NA,NA
Leucochrysum alpinum,herb,NA,NA,perennial,NA,NA,NA,woody_base
Leucochrysum graminifolium,herb,erect,NA,perennial,NA,NA,NA,NA
Leucochrysum molle,NA,erect,NA,annual perennial,NA,NA,NA,NA
Logfia,NA,NA,NA,NA,NA,NA,NA,NA
Logfia gallica,herb,erect,NA,NA,NA,NA,NA,NA
Lordhowea,shrub,erect,NA,NA,NA,NA,NA,NA
Lordhowea insularis,shrub,NA,NA,NA,NA,NA,NA,NA
Madia,herb,NA,NA,annual perennial,NA,NA,NA,NA
Madia sativa,NA,NA,NA,annual,NA,NA,NA,NA
Matricaria,herb,NA,NA,annual,NA,NA,NA,NA
Matricaria chamomilla,NA,NA,NA,annual,NA,NA,NA,NA
Matricaria discoidea,herb,NA,NA,annual,NA,NA,NA,NA
Mauranthemum,herb,NA,NA,annual perennial,NA,NA,NA,NA
Mauranthemum paludosum,NA,NA,NA,NA,NA,NA,NA,NA
Microseris,herb,NA,NA,annual perennial,NA,NA,NA,NA
Microseris lanceolata,herb,NA,NA,perennial,NA,NA,NA,NA
Millotia,herb,NA,NA,annual,NA,NA,NA,NA
Millotia greevesii,herb,NA,NA,NA,NA,NA,NA,NA
Millotia greevesii subsp. glandulosa,herb,NA,NA,NA,NA,NA,NA,NA
Millotia greevesii subsp. greevesii,herb,decumbent,NA,NA,NA,NA,NA,NA
Millotia macrocarpa,herb,NA,NA,NA,NA,NA,NA,NA
Millotia muelleri,herb,NA,NA,NA,NA,NA,NA,NA
Millotia myosotidifolia,herb,NA,NA,NA,NA,NA,NA,NA
Millotia perpusilla,herb,NA,NA,NA,NA,NA,NA,NA
Millotia tenuifolia,herb,NA,NA,NA,NA,NA,NA,NA
Millotia tenuifolia var. tenuifolia,herb,NA,NA,NA,NA,NA,NA,NA
Minuria,shrub herb,NA,NA,annual perennial,NA,NA,NA,NA
Minuria annua,herb,NA,NA,annual,NA,NA,NA,NA
Minuria cunninghamii,herb,NA,NA,perennial,NA,NA,NA,NA
Minuria denticulata,herb,NA,NA,perennial,NA,NA,NA,NA
Minuria integerrima,herb,NA,NA,perennial,NA,NA,NA,NA
Minuria leptophylla,herb,NA,NA,perennial,NA,NA,NA,NA
Minuria scoparia,herb,erect sprawling,NA,perennial,NA,NA,NA,NA
Monoculus monstrosus,herb,erect,NA,annual,NA,NA,NA,NA
Montanoa,tree shrub climber_vine,NA,NA,NA,NA,NA,NA,NA
Montanoa hibiscifolia,shrub,NA,NA,NA,NA,NA,NA,NA
Myriocephalus,herb,NA,NA,annual,NA,NA,NA,NA
Myriocephalus pluriflorus,herb,prostrate,NA,annual,NA,NA,NA,NA
Myriocephalus rhizocephalus,herb,prostrate,NA,annual,NA,NA,NA,NA
Olearia,tree shrub,NA,NA,NA,NA,NA,NA,NA
Olearia aglossa,shrub,NA,NA,NA,NA,NA,NA,NA
Olearia algida,shrub,NA,NA,NA,NA,NA,NA,NA
Olearia alpicola,shrub,NA,NA,NA,NA,NA,NA,NA
Olearia argophylla,tree shrub,NA,NA,NA,NA,NA,NA,NA
Olearia asterotricha,shrub,NA,NA,NA,NA,NA,NA,NA
