item_ID,gathering_date,latitude (deg),longitude (deg),locality,collector,species_name,site_name,site_name_shorter
1260189,12/17/1990,-34.9,149.4333,3 km along Breadalbane road from Collector.,"Butler, G.",Eucalyptus dives  ,site_at_-34.9_degS_and_149.4333_degE,site_at_-34.9_degS_and_149.4333_degE
1312816,12/15/1982,-37.0833,142.1167,"Black Range; c. 9.8 km from Cherrypool, along Black Range Road.","Canning, E.M.",Callitris rhomboidea  ,site_at_-37.0833_degS_and_142.1167_degE,site_at_-37.0833_degS_and_142.1167_degE
1313292,12/16/1982,-35.1667,141.7167,57.8 km from Ouyen toward Murrayville roadside.,"Canning, E.M.",Dodonaea viscosa subsp. angustifolia,site_at_-35.1667_degS_and_141.7167_degE,site_at_-35.1667_degS_and_141.7167_degE
1287397,9/15/1968,-28.5,115.5833,6 miles 9.5 km from Mullewa towards Pindar.,"Burns, C.A.",Prostanthera magnifica  ,site_at_-28.5_degS_and_115.5833_degE,site_at_-28.5_degS_and_115.5833_degE
1191133,4/19/1992,-43.2333,147.7833,Cape Raoul.,"Burns, R.",Melaleuca pallida  ,site_at_-43.2333_degS_and_147.7833_degE,site_at_-43.2333_degS_and_147.7833_degE
1394604,12/31/1979,-43.2333,147.4167,"Bruny Island, 0.8 km N of Cape Queen Elizabeth.","Briggs, J.D.",Eucalyptus nitida  ,site_at_-43.2333_degS_and_147.4167_degE,site_at_-43.2333_degS_and_147.4167_degE
1436389,2/14/1980,-34.3333,146.7833,Kamarah.,"Butler, G.",Chenopodium desertorum subsp. microphyllum,site_at_-34.3333_degS_and_146.7833_degE,site_at_-34.3333_degS_and_146.7833_degE
1436390,2/14/1980,-34.3333,146.7833,Kamarah.,"Butler, G.",Chenopodium desertorum subsp. microphyllum,site_at_-34.3333_degS_and_146.7833_degE,site_at_-34.3333_degS_and_146.7833_degE
1400895,6/21/1979,-34.3167,146.7167,5 km from Kamarah towards Griffith.,"Butler, G.",Pittosporum angustifolium  ,site_at_-34.3167_degS_and_146.7167_degE,site_at_-34.3167_degS_and_146.7167_degE
1270189,9/30/1973,-33.8833,144.6833,"Woorandara Station (property of Mr. Keith Turner) near Booligal, near Cubas Hmstd Homestead.","Canning, E.M.",Atriplex holocarpa  ,site_at_-33.8833_degS_and_144.6833_degE,site_at_-33.8833_degS_and_144.6833_degE
1492910,11/9/1992,-34.3,146.7167,"Moombooldool, 1.5 km from Moombooldool towards Temora.","Butler, G.",Callitris verrucosa  ,site_at_-34.3_degS_and_146.7167_degE,site_at_-34.3_degS_and_146.7167_degE
1189277,11/9/1992,-34.3,146.7167,"Moombooldool, 1.5 km from Moombooldool towards Temora.","Butler, G.",Lomandra effusa  ,site_at_-34.3_degS_and_146.7167_degE,site_at_-34.3_degS_and_146.7167_degE
1189138,11/9/1992,-33.9167,145.6667,2.6 km from Goolgowie towards Hillston.,"Butler, G.",Acacia triptera  ,site_at_-33.9167_degS_and_145.6667_degE,site_at_-33.9167_degS_and_145.6667_degE
1189418,11/9/1992,-33.4667,145.5,2 km from Hillston on road towards Roto.,"Butler, G.",Goodenia fascicularis  ,site_at_-33.4667_degS_and_145.5_degE,site_at_-33.4667_degS_and_145.5_degE
1188197,11/9/1992,-34.2167,146,2 km from Lake Wyangan towards Hillston on Nelson Road.,"Butler, G.",Dodonaea viscosa subsp. cuneata,site_at_-34.2167_degS_and_146_degE,site_at_-34.2167_degS_and_146_degE
1493452,11/10/1992,-33.05,145.8,"Nombinnie Nature Reserve, 10 km from Roto towards Matakana.","Butler, G.",Eucalyptus socialis subsp. socialis,site_at_-33.05_degS_and_145.8_degE,site_at_-33.05_degS_and_145.8_degE
1179064,11/10/1992,-32.9833,146.2,Round Hill Nature Reserve.,"Butler, G.",Goodenia havilandii  ,site_at_-32.9833_degS_and_146.2_degE,site_at_-32.9833_degS_and_146.2_degE
1190835,12/6/1991,-35.3667,148.7167,"5.6 km from Goodradigbee River towards Tumut, on left side of road.","Butler, G.",Eucalyptus dives  ,site_at_-35.3667_degS_and_148.7167_degE,site_at_-35.3667_degS_and_148.7167_degE
1153281,2/12/1998,-33.5981,120.3458,"c. 30 km E of Ravensthorpe, at parking bay.","Cayzer, L.W.",Coopernookia polygalacea  ,site_at_-33.5981_degS_and_120.3458_degE,site_at_-33.5981_degS_and_120.3458_degE
1137324,1/17/1995,-37.6,146.5,0.5 km past Licola-Heyfield turnoff on Mt Useful spur (South Road).,"Cayzer, L.W.",Rhytidosporum inconspicuum  ,site_at_-37.6_degS_and_146.5_degE,site_at_-37.6_degS_and_146.5_degE
1158073,2/3/1996,-34.7333,149.1833,"Dalton Cemetery, fenced-off area of natural grasses at entrance.","Cayzer, L.W.",Cheiranthera linearis  ,site_at_-34.7333_degS_and_149.1833_degE,site_at_-34.7333_degS_and_149.1833_degE
1438348,12/16/1976,-36.8667,144.8167,"SE of Bendigo, 1.3 km E of Costerfield p.o. along rd to Nagambie.","Carr, G.W.",Daviesia genistifolia  ,site_at_-36.8667_degS_and_144.8167_degE,site_at_-36.8667_degS_and_144.8167_degE
1439027,12/16/1976,-36.8667,144.8167,"SE of Bendigo, 1.3 km E of Costerfield p.o. along rd to Nagambie.","Carr, G.W.",Daviesia genistifolia  ,site_at_-36.8667_degS_and_144.8167_degE,site_at_-36.8667_degS_and_144.8167_degE
1168759,8/1/1996,-21.0333,148.65,"Eungella National Park, Clarke Range, Finch Hatton Gorge, picnic area at creek.","Cayzer, L.W.",Atractocarpus fitzalanii  ,site_at_-21.0333_degS_and_148.65_degE,site_at_-21.0333_degS_and_148.65_degE
1179162,12/24/1994,-35.2333,150,"41.6 km towards Nerriga from Braidwood turnoff, ford at Corange River.","Cayzer, L.W.",Rhytidosporum procumbens  ,site_at_-35.2333_degS_and_150_degE,site_at_-35.2333_degS_and_150_degE
1152110,1/16/1995,-38.1833,145.0833,"Frankston, junction of Rossmith Road and Nepean Highway.","Cayzer, L.W.",Pittosporum crassifolium  ,site_at_-38.1833_degS_and_145.0833_degE,site_at_-38.1833_degS_and_145.0833_degE
1155453,11/18/1995,-34.6667,149.1667,10 km from Bevendale turnoff in Dalton.,"Cayzer, L.W.",Cheiranthera linearis  ,site_at_-34.6667_degS_and_149.1667_degE,site_at_-34.6667_degS_and_149.1667_degE
1339992,4/6/1996,-36.75,147.1667,"Alpine National Park, Kiewa Valley, Mountain Creek Road, Peppermint Walk, 200 m above creek on NW-facing hill, left-hand side of path.","Cayzer, L.W.",Billardiera macrantha  ,site_at_-36.75_degS_and_147.1667_degE,site_at_-36.75_degS_and_147.1667_degE
1259872,1/13/1991,-42.0833,147.75,"M road between Old Coach Road and Lake Leake Road, c. 0.5 km N of start of descent to Old Coach Road.","Burns, R.",Bedfordia linearis var. oblongifolia,site_at_-42.0833_degS_and_147.75_degE,site_at_-42.0833_degS_and_147.75_degE
1173926,12/13/1995,-35.3167,149.0667,"200 m along track to E from the end of Strickland Crescent, Deakin.","Carmen, P.",Xerochrysum viscosum  ,site_at_-35.3167_degS_and_149.0667_degE,site_at_-35.3167_degS_and_149.0667_degE
1172987,2/3/1996,-35.9167,149.8833,2.5 km NW of Coondella Trig. Grid ref. 8826-11-S 605.200,"Carmen, P.",Eucalyptus bauerleni  ,site_at_-35.9167_degS_and_149.8833_degE,site_at_-35.9167_degS_and_149.8833_degE
1260407,12/10/1990,-34.8333,148.7722,"c. 18 km from Yass along Black Range Road, next to entrance to Atherton.","Canning, E.M.",Ammobium craspedioides  ,site_at_-34.8333_degS_and_148.7722_degE,site_at_-34.8333_degS_and_148.7722_degE
1199251,12/16/1991,-34.6667,149.0167,c. 2.3 km from Mahjunyah (Blakney Creek hamlet) toward Yass.,"Canning, E.M.",Brunonia australis  ,site_at_-34.6667_degS_and_149.0167_degE,site_at_-34.6667_degS_and_149.0167_degE
1151490,2/10/1998,-33.4475,123.4675,"Mid track on Tower Peak, Mount Ragged.","Cayzer, L.W.",Eucalyptus extrica  ,site_at_-33.4475_degS_and_123.4675_degE,site_at_-33.4475_degS_and_123.4675_degE
1436383,9/28/1967,-35.2833,149.1167,"CULTIVATED Canberra Botanic Gardens, cultivated Sect. 3 (seed 58593).","Canning, E.M.",Vachellia caven  ,site_at_-35.2833_degS_and_149.1167_degE,site_at_-35.2833_degS_and_149.1167_degE
1190761,1992-03,-34.6667,149.0333,"1.4 km from Mahgunyah, Blakney Creek hamlet, toward Dalton along Little Plains Road.","Canning, E.M.",Calocephalus citreus  ,site_at_-34.6667_degS_and_149.0333_degE,site_at_-34.6667_degS_and_149.0333_degE
1381277,8/5/1980,NA,NA,99 km E of Lake Cronin crossroads.,"Clements, M.A.",Calothamnus tuberosus  ,99 km E of Lake Cronin crossroads.,99 km E of Lake Cronin crossroads.
1151631,2/12/1998,-33.7614,121.1483,"100 m W of Young River crossing, South Coast Highway.","Cayzer, L.W.",Banksia armata  ,site_at_-33.7614_degS_and_121.1483_degE,site_at_-33.7614_degS_and_121.1483_degE
1152613,2/12/1998,-33.68,120.8019,108.2 km from Esperance towards Ravensthorpe.,"Cayzer, L.W.",Banksia baueri  ,site_at_-33.68_degS_and_120.8019_degE,site_at_-33.68_degS_and_120.8019_degE
1396847,7/20/1979,-17.55,133.5333,"Elliot, along Stuart Highway.","Carriage, N.B.",Bauhinia cunninghamii  ,site_at_-17.55_degS_and_133.5333_degE,site_at_-17.55_degS_and_133.5333_degE
1469670,10/15/1979,-32.4167,142.35,Near Menindee; Kinchega National Park a little SW of old homestead.,"Canning, E.M.",Maireana pyramidata  ,site_at_-32.4167_degS_and_142.35_degE,site_at_-32.4167_degS_and_142.35_degE
1469673,10/15/1979,-32.4167,142.35,Near Menindee; Kinchega National Park a little SW of old homestead.,"Canning, E.M.",Maireana pyramidata  ,site_at_-32.4167_degS_and_142.35_degE,site_at_-32.4167_degS_and_142.35_degE
1399658,9/20/1979,-32.7167,121.3333,"24 km SW of Norseman-Esperance highway along road to Peak Charles, 10 km SW of Moir Rock.","Crisp, M.D.",Eucalyptus sp. Southern wheatbelt (D.Nicolle & M.French DN 5507)  ,site_at_-32.7167_degS_and_121.3333_degE,site_at_-32.7167_degS_and_121.3333_degE
1436915,10/31/1998,-34.9767,118.1753,"Road to Little Beach, W end of 2 Peoples Bay.","Chandler, G.T.",Gastrolobium bilobum  ,site_at_-34.9767_degS_and_118.1753_degE,site_at_-34.9767_degS_and_118.1753_degE
1150694,2/10/1998,-33.5528,123.5364,14.7 km along track to Israelite Bay from intersection with Balladonia-Esperance road (which is just past the Mt Ragged turnoff).,"Chandler, G.T.",Banksia media  ,site_at_-33.5528_degS_and_123.5364_degE,site_at_-33.5528_degS_and_123.5364_degE
1152203,2/17/1998,-34.7447,117.75,4.8 km along Yellanup Road from Albany Highway.,"Cayzer, L.W.",Banksia littoralis  ,site_at_-34.7447_degS_and_117.75_degE,site_at_-34.7447_degS_and_117.75_degE
1151570,2/19/1998,-33.0925,119.4747,19.5 km from Lake King towards Newdegate.,"Cayzer, L.W.",Eucalyptus depauperata  ,site_at_-33.0925_degS_and_119.4747_degE,site_at_-33.0925_degS_and_119.4747_degE
1437576,2/21/1998,-31.2853,115.4456,1.3 km from Seabird P.O. along coastal track.,"Cayzer, L.W.",Hemiandra pungens  ,site_at_-31.2853_degS_and_115.4456_degE,site_at_-31.2853_degS_and_115.4456_degE
1151227,2/21/1998,-30.8556,116.7222,5.4 km N of Wongan Hills at nature reserve.,"Cayzer, L.W.",Eucalyptus pyriformis  ,site_at_-30.8556_degS_and_116.7222_degE,site_at_-30.8556_degS_and_116.7222_degE
1151360,2/21/1998,-30.8378,116.6378,Mount OBrien lookout.,"Cayzer, L.W.",Isopogon divergens  ,site_at_-30.8378_degS_and_116.6378_degE,site_at_-30.8378_degS_and_116.6378_degE
1151356,2/22/1998,-31.7794,117.4839,"Charles Gardner Nature Reserve, S of Tammin.","Cayzer, L.W.",Banksia splendida subsp. splendida,site_at_-31.7794_degS_and_117.4839_degE,site_at_-31.7794_degS_and_117.4839_degE
1155447,3/11/1995,-34.3167,149.975,"Wombeyan Caves, 30 m past turn-off to Fig Tree Cave on Junction Cave track.","Cayzer, L.W.",Bursaria calcicola  ,site_at_-34.3167_degS_and_149.975_degE,site_at_-34.3167_degS_and_149.975_degE
1154787,2/14/1998,-33.8992,119.9464,"Sepulcralis Hill, Hammersely Drive, Fitzgerald River National Park. W side.","Chandler, G.T.",Gastrolobium nudifolium  ,site_at_-33.8992_degS_and_119.9464_degE,site_at_-33.8992_degS_and_119.9464_degE
1184498,10/22/1992,-15.05,144.3333,"Lakefield National Park, c. 13 km due N of New Laura.","Clarkson, J.R.",Melaleuca   ,site_at_-15.05_degS_and_144.3333_degE,site_at_-15.05_degS_and_144.3333_degE
1464759,7/9/1984,-19.9667,136.55,"320 km E of Three Ways on Barkly Highway, on roadside.","Carne, L.C.",Sida platycalyx  ,site_at_-19.9667_degS_and_136.55_degE,site_at_-19.9667_degS_and_136.55_degE
1440847,11/9/1968,-34.45,118.8833,"Millers Point, E of Boat Harbour, and S of Jerramungup.","Canning, E.M.",Melaleuca   ,site_at_-34.45_degS_and_118.8833_degE,site_at_-34.45_degS_and_118.8833_degE
1144644,10/25/1998,-30.2886,116.0961,"3.7km on Old Geraldton Road, from Merewara Road, E of Watheroo on Miling road.","Chandler, G.T.",Gastrolobium rotundifolium  ,site_at_-30.2886_degS_and_116.0961_degE,site_at_-30.2886_degS_and_116.0961_degE
1436916,10/25/1998,-30.2886,116.0961,"3.7km on Old Geraldton Road, from Merewara Road, E of Watheroo on Miling road.","Chandler, G.T.",Gastrolobium rotundifolium  ,site_at_-30.2886_degS_and_116.0961_degE,site_at_-30.2886_degS_and_116.0961_degE
1166611,12/12/1996,-34.1167,150.8,4km S of Bradbury on Wedderburn Rd - side road 100m. West Cliff Colliery. 500m in from road.,"Corsini, G.",Leptospermum squarrosum  ,site_at_-34.1167_degS_and_150.8_degE,site_at_-34.1167_degS_and_150.8_degE
1137352,11/4/1994,-35.2667,149.1167,"CULTIVATED  Australian National Botanic Gardens, Rainforest Gully.","Cayzer, L.W.",Pittosporum oreillyanum  ,site_at_-35.2667_degS_and_149.1167_degE,site_at_-35.2667_degS_and_149.1167_degE
1189472,3/4/1992,-36.5,149.7,"Wadbilliga National Park, Nelson Creek, 0.1 km above confluence with Stinging Tree Creek.","Crawford, I.",Hakea macraeana  ,site_at_-36.5_degS_and_149.7_degE,site_at_-36.5_degS_and_149.7_degE
1437267,2/15/1998,-34.2136,119.4331,"West Mount Barren, Fitzgerald River National Park.","Chandler, G.T.",Stylidium spinulosum  ,site_at_-34.2136_degS_and_119.4331_degE,site_at_-34.2136_degS_and_119.4331_degE
1153859,2/16/1998,-34.6672,118.3306,32 km from Cape Riche turnoff at Wellstead towards Albany along South Coast Highway.,"Chandler, G.T.",Hypocalymma strictum subsp. strictum,site_at_-34.6672_degS_and_118.3306_degE,site_at_-34.6672_degS_and_118.3306_degE
1155495,9/30/1995,NA,NA,"CULTIVATED Kings Park and Botanic Garden, rare and endangered garden.","Cayzer, L.W.",Pittosporum moluccanum  ,"CULTIVATED Kings Park and Botanic Garden, rare and endangered garden.","CULTIVATED Kings Park and Botanic Garden, rare and endangered garden."
1154305,2/18/1998,-34.5833,117.9931,200 m along Woogenilup Road from Chester Pass Road.,"Chandler, G.T.",Ptilotus manglesii  ,site_at_-34.5833_degS_and_117.9931_degE,site_at_-34.5833_degS_and_117.9931_degE
1375215,8/14/1980,-33.6167,123.6667,Between Israelite Bay & Mt. Ragged; Sheoaks Hill.,"Clements, M.A.",Hakea lissocarpha  ,site_at_-33.6167_degS_and_123.6667_degE,site_at_-33.6167_degS_and_123.6667_degE
1153146,2/24/1998,-30.9456,122.6558,"Near Dingo Rock, E of Karonie (turn N at Karonie, cross rly, then immediately turn right, follow road for 13.3 km).","Chandler, G.T.",Eucalyptus transcontinentalis  ,site_at_-30.9456_degS_and_122.6558_degE,site_at_-30.9456_degS_and_122.6558_degE
1153013,2/26/1998,-32.1661,126.2958,20.5 km towards Eyre Bird Obseratory from Eyre Highway.,"Chandler, G.T.",Scaevola bursariifolia  ,site_at_-32.1661_degS_and_126.2958_degE,site_at_-32.1661_degS_and_126.2958_degE
1155212,2/9/1998,-31.9625,126.6831,56 km E of Cocklebiddy towards Majura.,"Chandler, G.T.",Ptilotus symonii  ,site_at_-31.9625_degS_and_126.6831_degE,site_at_-31.9625_degS_and_126.6831_degE
1155359,2/10/1998,-33.4467,123.4753,"Summit of Tower Peak, Mt Ragged.","Chandler, G.T.",Acacia subcaerulea  ,site_at_-33.4467_degS_and_123.4753_degE,site_at_-33.4467_degS_and_123.4753_degE
1376030,8/15/1980,-33.45,123.4667,Mount Ragged; c. 1/4 the way up to summit.,"Clements, M.A.",Calothamnus villosus  ,site_at_-33.45_degS_and_123.4667_degE,site_at_-33.45_degS_and_123.4667_degE
1188892,10/29/1990,-28.1667,114.6333,5 km S of Hutt River crossing on the Geraldton road.,"Craven, L.A.",Melaleuca   ,site_at_-28.1667_degS_and_114.6333_degE,site_at_-28.1667_degS_and_114.6333_degE
1437617,10/12/1977,-34.65,141.9333,"Sunset Country, 3 km W of gypsum plant along abandoned railway line, towards Rocket Lake.","Crisp, M.D.",Trachymene cyanopetala  ,site_at_-34.65_degS_and_141.9333_degE,site_at_-34.65_degS_and_141.9333_degE
1398966,9/22/1979,-33.6667,120.3667,"31 km ESE of Ravensthorpe, 7.5 km W of trig ESA5.","Crisp, M.D.",Eucalyptus stoatei  ,site_at_-33.6667_degS_and_120.3667_degE,site_at_-33.6667_degS_and_120.3667_degE
1404301,1/26/1979,-30.8333,116.6333,"25 km from Piawaning along road to Wongan Hills town, 1 km S of road.","Crisp, M.D.",Eucalyptus obtusiflora subsp. ,site_at_-30.8333_degS_and_116.6333_degE,site_at_-30.8333_degS_and_116.6333_degE
1436661,11/16/1978,-35.6,149.7667,"18 km S of Braidwood, 4.3 km SE of Majors Creek township.","Crisp, M.D.",Eucalyptus kartzoffiana  ,site_at_-35.6_degS_and_149.7667_degE,site_at_-35.6_degS_and_149.7667_degE
1436663,11/16/1978,-35.6,149.7667,"18 km S of Braidwood, 4.3 km SE of Majors Creek township.","Crisp, M.D.",Eucalyptus kartzoffiana  ,site_at_-35.6_degS_and_149.7667_degE,site_at_-35.6_degS_and_149.7667_degE
1438857,11/16/1978,-35.6,149.7667,"18 km S of Braidwood, 4.3 km SE of Majors Creek township.","Crisp, M.D.",Eucalyptus kartzoffiana  ,site_at_-35.6_degS_and_149.7667_degE,site_at_-35.6_degS_and_149.7667_degE
1436769,11/16/1978,-35.6,149.7667,"18 km S of Braidwood, 4.3 km SE of Majors Creek township.","Crisp, M.D.",Eucalyptus kartzoffiana  ,site_at_-35.6_degS_and_149.7667_degE,site_at_-35.6_degS_and_149.7667_degE
1439163,11/16/1978,-35.6,149.7667,"18 km S of Braidwood, 4.3 km SE of Majors Creek township.","Crisp, M.D.",Eucalyptus kartzoffiana  ,site_at_-35.6_degS_and_149.7667_degE,site_at_-35.6_degS_and_149.7667_degE
1437056,11/16/1978,-35.6,149.7667,"18 km S of Braidwood, 4.3 km SE of Majors Creek township.","Crisp, M.D.",Eucalyptus kartzoffiana  ,site_at_-35.6_degS_and_149.7667_degE,site_at_-35.6_degS_and_149.7667_degE
1438642,9/25/1979,-34.3,118.55,"Boxwood Hills-Toompup road, 7 km NW of Chillilup Pool turnoff.","Crisp, M.D.",Daviesia abnormis  ,site_at_-34.3_degS_and_118.55_degE,site_at_-34.3_degS_and_118.55_degE
1289212,6/11/1977,-23.85,149.0833,"Expedition Range, Blackdown Tableland, 1 km W of Rainbow Falls.","Crisp, M.D.",Calotis dentex  ,site_at_-23.85_degS_and_149.0833_degE,site_at_-23.85_degS_and_149.0833_degE
1229712,8/10/1987,NA,NA,"CULTIVATED Brisbane, CSIRO Cunningham Laboratory, glasshouse.","Crisp, M.D.",Leptosema oxylobioides  ,"CULTIVATED Brisbane, CSIRO Cunningham Laboratory, glasshouse.","CULTIVATED Brisbane, CSIRO Cunningham Laboratory, glasshouse."
1174104,11/17/1995,-35.2167,149.0833,"Belconnen Naval Station, NW corner. Grid ref. 6 896 61 006","Crawford, I.",Lepidium ginninderrense  ,site_at_-35.2167_degS_and_149.0833_degE,site_at_-35.2167_degS_and_149.0833_degE
1399841,9/14/1979,-29.45,124.8,"c. 35 km W of Plumridge Lakes, 8.5 km WNW of Salt Creek airstrip.","Crisp, M.D.",Eucalyptus trivalva  ,site_at_-29.45_degS_and_124.8_degE,site_at_-29.45_degS_and_124.8_degE
1249647,7/13/1978,-34.6667,150.2833,"15 km SSW of Moss Vale, 2 km WSW of Bundanoon.","Crisp, M.D.",Eucalyptus racemosa  ,site_at_-34.6667_degS_and_150.2833_degE,site_at_-34.6667_degS_and_150.2833_degE
1438233,10/3/1979,-31.1667,117.0667,"28 km NE of Goomalling, 1 km SW of Amery railway station.","Crisp, M.D.",Daviesia nudiflora subsp. amplectens,site_at_-31.1667_degS_and_117.0667_degE,site_at_-31.1667_degS_and_117.0667_degE
1220674,11/27/1978,-34.4,150.5,"6.5 km NNE of Mittagong, Colo Vale.","Crisp, M.D.",Eucalyptus quadrangulata  ,site_at_-34.4_degS_and_150.5_degE,site_at_-34.4_degS_and_150.5_degE
1438867,10/6/1979,-31.8667,133.0833,9 km NE of Penong.,"Crisp, M.D.",Austrostipa platychaeta  ,site_at_-31.8667_degS_and_133.0833_degE,site_at_-31.8667_degS_and_133.0833_degE
1438698,11/17/1980,-38.4167,141.5333,"10 km SW of Portland, 0.6 km N of Cape Nelson lighthouse.","Crisp, M.D.",Austrostipa flavescens  ,site_at_-38.4167_degS_and_141.5333_degE,site_at_-38.4167_degS_and_141.5333_degE
1182905,10/25/1992,-29.1833,116.6833,"Karara Station, 350 m W of the first windmill W of the shearing shed.","Craven, L.A.",Melaleuca   ,site_at_-29.1833_degS_and_116.6833_degE,site_at_-29.1833_degS_and_116.6833_degE
1185843,11/1/1992,-31.7667,117.4667,"Charles Gardner Reserve (= Tammin Reserve), 19 km S of Tammin on the York-Quairading road.","Craven, L.A.",Allocasuarina acutivalvis subsp. acutivalvis,site_at_-31.7667_degS_and_117.4667_degE,site_at_-31.7667_degS_and_117.4667_degE
1185856,11/3/1992,-33.1167,118.1667,"Tarin Rock Nature Reserve, 28 km W of Lake Grace on the Dumbleyung road.","Craven, L.A.",Allocasuarina pinaster  ,site_at_-33.1167_degS_and_118.1667_degE,site_at_-33.1167_degS_and_118.1667_degE
